,Data,User,Pesan,Saham,Jam,Tanggal,Status
106,107,Jafar Sim,"Membalas : cl pak..kl bapak ga cl, ga jalan ini bbkp..kayak dmmx kan gitu  
De ja vu","BBKP,DMMX",2:13:40 PM,Friday April 9 2021,Hapus
107,108,Erich,"Membalas : Bbkp lebih ampun pak, 520 CL ga ya CL ga ya CL ga yaa? Haiyyaa rasa ini selalu de ja vu
cl pak..kl bapak ga cl, ga jalan ini bbkp..kayak dmmx kan gitu  ","BBKP,DMMX",2:13:09 PM,Friday April 9 2021,Hapus
108,109,Enigma818,"Membalas : Bbkp lebih ampun pak, 520 CL ga ya CL ga ya CL ga yaa? Haiyyaa rasa ini selalu de ja vu
Kuatkan jantung om    ",BBKP,2:10:27 PM,Friday April 9 2021,Hapus
109,110,Dream Big,"Ini adalah foto
BACA mau ARB hahah",BACA,2:06:32 PM,Friday April 9 2021,Negatif
110,111,Jafar Sim,"Membalas : Tkim ampuunn dahh  
Bbkp lebih ampun pak, 520 CL ga ya CL ga ya CL ga yaa? Haiyyaa rasa ini selalu de ja vu","BBKP,TKIM",2:06:00 PM,Friday April 9 2021,Hapus
111,112,Enigma818,Tkim ampuunn dahh  ,TKIM,2:04:24 PM,Friday April 9 2021,Hapus
112,113,Leonardo,"Membalas : image_2021-04-09_09-17-29.png
BAJA    ",BAJA,2:03:27 PM,Friday April 9 2021,Hapus
113,114,Jose - Aliran - YPC,shopee bukannya Bank Kesejahteraan Ekonomi (BKE) ya?,BANK,2:01:26 PM,Friday April 9 2021,Hapus
114,115,Puspita Wardani,"Membalas : gmana nasib baca?  
Lha bukannya Ada berita GRAB  ",BACA,1:59:53 PM,Friday April 9 2021,Hapus
115,116,Rizky,"trnyata grab ke BANK wkwk
plot twist
bukan ke BACA","BACA,BANK",1:59:32 PM,Friday April 9 2021,Hapus
116,117,Erich,"Membalas : Kode [BANK] :white_check_mark::exclamation: https://m.bisnis.com/amp/read/20210409/231/1378818/eks-petinggi-ovo-ramai-ramai-hijrah-ke-bank-aladin-syariah-ba
gmana nasib baca?  ","BACA,BANK",1:56:14 PM,Friday April 9 2021,Hapus
117,118,Aho Lie,"Membalas : Bisa serok cent hu...
Silahkan mumpung blm bergkt  ",CENT,1:53:20 PM,Friday April 9 2021,Hapus
118,119,Tomatto Tomatto,Bisa serok cent hu...,CENT,1:52:40 PM,Friday April 9 2021,Positif
119,120,Maimunah,"Membalas : Trims insightnya ko...   Saya sudah TP sebagian MPPA dan MLPL, sisanya tak biarin saja sampai kemana
Hmmm pemula jgn msk yg sering ara dan arb nanti jantungan, selamat udh tp","MLPL,MPPA",1:51:54 PM,Friday April 9 2021,Hapus
120,121,Erich,"Membalas : BANK IJ Equity: Bank Net Syariah change its name to Bank Aladin Syariah & Ex-OVOs join as CEO and other C-role
singkatan jadi apa? BASy?",BANK,1:51:36 PM,Friday April 9 2021,Hapus
121,122,Dream Big,BANK IJ Equity: Bank Net Syariah change its name to Bank Aladin Syariah & Ex-OVOs join as CEO and other C-role,BANK,1:50:18 PM,Friday April 9 2021,Hapus
122,123,Severinus Utomo,"Membalas : Arahan untuk doid hu...
Ayo CL2 bubar2 wkwkwk",DOID,1:49:20 PM,Friday April 9 2021,Negatif
123,124,Dream Big,BANK ganti nama jadi Aladin,BANK,1:49:14 PM,Friday April 9 2021,Hapus
124,125,Jim,"Ati2 bank uda kena brp x suspend...
Buangan nya banyak tuh barusan.jgn dikejar",BANK,1:49:08 PM,Friday April 9 2021,Negatif
125,126,Th,"Membalas : ARAkan BANK
Mantap...",BANK,1:47:49 PM,Friday April 9 2021,Hapus
126,127,Puspita Wardani,"Jebol nih 3000 BANK,jd inget BRIS    ","BANK,BRIS",1:47:33 PM,Friday April 9 2021,Hapus
127,128,Dream Big,ARAkan BANK,BANK,1:47:31 PM,Friday April 9 2021,Positif
128,129,Tomatto Tomatto,Arahan untuk doid hu...,DOID,1:46:21 PM,Friday April 9 2021,Hapus
129,130,Puspita Wardani,"Membalas : https://www.cnbcindonesia.com/market/20210409101630-17-236474/bank-net-jadi-bank-aladin-syariah-eks-bos-mandiri-jadi-komut
Gara2 news ini ya jd gk ada rem BANK  ",BANK,1:45:51 PM,Friday April 9 2021,Hapus
130,131,Dream Big,BANK ngegas,BANK,1:42:03 PM,Friday April 9 2021,Positif
131,132,yanto,"jadwal RI nya CENT di SB sdh ada
Ini adalah foto",CENT,1:38:19 PM,Friday April 9 2021,Hapus
132,133,Th,"Membalas : https://www.cnbcindonesia.com/market/20210409101630-17-236474/bank-net-jadi-bank-aladin-syariah-eks-bos-mandiri-jadi-komut
Prosek cerah ini!!! Mulai jalan..",BANK,1:38:02 PM,Friday April 9 2021,Hapus
133,134,Achilles JoKer,"Membalas : Jd pegang mppa berat
Jd mppa target nya bagger ni ko?
Kalau pegang dr kmrin, dan ini ara
Senin bagger seharusnya  
Membalas : Photo
Tapi volume ara hari ini
Tidak sebesar volume kemarin..
Sama hal kejadian nya di saham kesehatan dulu. Tp disclaimer on lagi. Itu pandangan saya saja",MPPA,1:33:46 PM,Friday April 9 2021,Positif
134,135,Ovaltine :white_check_mark:,"https://www.bankbsi.co.id/produk&layanan/digital-banking

Mau tanya, BRIS juga punya banyak layanan digital 
Apa termasuk bank digital kah?","BANK,BRIS",1:23:33 PM,Friday April 9 2021,Hapus
135,136,Mbah Bedjo,"Membalas : Pagi  jgn lupa sarapan pakai IKAN,biar makin cerdas  
Wangsit td malam ternyata manjur  ",IKAN,1:18:38 PM,Friday April 9 2021,Hapus
136,137,Eko Bawono,"Membalas : Pak guru Eko Bawono kalo untuk BABP ada arahan?    Ada lumayan muatan
Coba share chart dan trading plan nya?","BABP,PLAN",1:15:16 PM,Friday April 9 2021,Hapus
137,138,Fitri,"Membalas : Ada yang nyangkut di antm?
  ",ANTM,1:15:11 PM,Friday April 9 2021,Hapus
138,139,Fanny Putra,"Membalas : Photo
kawal lppf 24.000 ath",LPPF,1:14:41 PM,Friday April 9 2021,Positif
139,140,Fitri,Ada yang nyangkut di antm?,ANTM,1:14:09 PM,Friday April 9 2021,Hapus
140,141,An Aan,Pak guru Eko Bawono kalo untuk BABP ada arahan?    Ada lumayan muatan,BABP,1:13:20 PM,Friday April 9 2021,Hapus
141,142,Harry Wijaya,"raja FY 2020
Ini adalah foto",RAJA,1:13:18 PM,Friday April 9 2021,Hapus
142,143,Eko Bawono,"#LPPF. berharap ada angka yg disamperin
Ini adalah foto",LPPF,1:06:27 PM,Friday April 9 2021,Hapus
143,144,John Ch,"Membalas : Photo
jadinga mending ambil mlpl ya .masih kemungkinan naik ya",MLPL,1:06:26 PM,Friday April 9 2021,Positif
144,145,stefanus,"Membalas : Kl sdh sesuai plan, bs jual sebagian jg
jual sebagian di ara ya paman?",PLAN,1:04:40 PM,Friday April 9 2021,Hapus
145,146,Eko Bawono,"#MPPA
Ini adalah foto",MPPA,1:04:29 PM,Friday April 9 2021,Hapus
146,147,nathan,"Membalas : Kl sdh sesuai plan, bs jual sebagian jg
Lppf hold target sampai berapa hu?","LPPF,PLAN",1:03:42 PM,Friday April 9 2021,Netral
147,148,Michael Leon,"Membalas : Photo
LPPF toosss Pak Guru",LPPF,12:59:17 PM,Friday April 9 2021,Bingung
148,149,Eko Bawono,"Membalas : Kalo mlpl bisa di hold hu ?
Kl sdh sesuai plan, bs jual sebagian jg","MLPL,PLAN",12:52:20 PM,Friday April 9 2021,Hapus
149,150,Oki Oce,"Membalas : Sabarin aja, mgkn sesi 2 akhir digas   semoga ya
Biasanya cent main di sesi2, tpi gk tau hari ini main gk dia","CENT,MAIN",12:50:04 PM,Friday April 9 2021,Hapus
150,151,Dewi Calico,"Membalas : Photo
Matursuwun terimakasih untuk analisanya kakak.
Sy ada MPPA.",MPPA,12:46:30 PM,Friday April 9 2021,Hapus
151,152,An Aan,"Membalas : Sangat bijaksana jika mppa dijual sbagian
Kalo mlpl bisa di hold hu ?","MLPL,MPPA",12:44:55 PM,Friday April 9 2021,Netral
152,153,Eko Bawono,"#MPPA. sdh sampai di sekitaran grs paling atas. Sy tambah 1 channel lg. Sapa tau bang jago nya baik hati. saya tidak pnya mppa. Punya nya lppf 
Ini adalah foto
Sangat bijaksana jika mppa dijual sbagian","LPPF,MPPA",12:34:46 PM,Friday April 9 2021,Hapus
153,154,Windiyanto Ajie Nugroho,"Membalas : Saya jual nya kmrn blom smpt beli lagi da terbang tp banyak yg blg makasi jd yauda rejeki ga kemana2 kok
Trims insightnya ko...  
Saya sudah TP sebagian MPPA dan MLPL, sisanya tak biarin saja sampai kemana  
","MLPL,MPPA",12:30:16 PM,Friday April 9 2021,Netral
154,155,Aho Lie,"Membalas : owe copy ilmu koh Aho slalu focus setia pada satu ce yg dianggap paling mempesona
Bisa aja yg cuan kotos mendung pun serasa cerah emang klo cuan gak bisa bohong    
Tp klo saya lebh seneng fokus sampai jadi saham mantan terindah baru pindah  ",SATU,12:24:16 PM,Friday April 9 2021,Positif
155,156,RBTAN59,"Membalas : Nih kyknya cuan kotos  
owe copy ilmu koh Aho slalu focus  setia pada satu ce yg dianggap paling mempesona    ",SATU,12:23:24 PM,Friday April 9 2021,Hapus
156,157,Aho Lie,"Membalas : Sbnrnya awalnya pegang mlpl soalnya kiblat awal saya fundamental
Kali2 keluar jslur gpp ko hauw  ",MLPL,12:23:08 PM,Friday April 9 2021,Hapus
157,158,Hauw,"Sbnrnya awalnya pegang mlpl soalnya kiblat awal saya fundamental
Jd pegang mppa berat
Mlplnya juga ga hold. Tektok sampe hat trick  ","MLPL,MPPA",12:22:38 PM,Friday April 9 2021,Bingung
158,159,Aho Lie,"Membalas : Saya jual nya kmrn blom smpt beli lagi da terbang tp banyak yg blg makasi jd yauda rejeki ga kemana2 kok
Tp ko hauw udah ngerasain manis nys mppa  saya mash sabar menanti  ",MPPA,12:22:02 PM,Friday April 9 2021,Hapus
159,160,Aho Lie,"Membalas : wah pak Pohai bisa aja bisa sy kenain pasal nih just kidding  
Yg pegang Mppa makannsiang hari ini lauk apapun pasti nikmat beda ma yg udah Cl   ",MPPA,12:20:00 PM,Friday April 9 2021,Positif
160,161,Melvin E. S.,mppa,MPPA,12:09:07 PM,Friday April 9 2021,Hapus
161,162,Tommy Hermes,"Membalas : Happy cuan mppa.. Tak disangka arb menjadi ada
Begitulah Riady clan selalu penuh kejutan  ",MPPA,12:01:21 PM,Friday April 9 2021,Hapus
162,163,Poniman,"Membalas : Happy cuan mppa.. Tak disangka arb menjadi ada
Kebanyakan Tanda Seru !!!! , jadi seru naiknya     ",MPPA,12:00:57 PM,Friday April 9 2021,Hapus
163,164,Achilles JoKer,"Happy cuan mppa.. Tak disangka arb menjadi ada
",MPPA,11:59:56 AM,Friday April 9 2021,Positif
164,165,Jutha Bram,"Membalas : CENT.png
Pak...
Kalau cupnya sepanjang itu, berarti bapak nunggu handlenya kurang lebih selama 1/3 waktu pembentukan cup nya.

Kalau sanggup menunggu, go ahead ",CENT,11:59:34 AM,Friday April 9 2021,Netral
165,166,Poniman,MPPA bandar nyetir nya kenceng banget      ,MPPA,11:58:05 AM,Friday April 9 2021,Bingung
166,167,RBTAN59,"Membalas : CENT nya tiap turun diborong RF trs   masih amanlah, koreksi kecil saja ya ini
pasti hal biasa kalo ada koreksi.. tanda2 om PW sdh cukup collect dr public nya..  
siap2 cent di gas om PW ",CENT,11:54:34 AM,Friday April 9 2021,Hapus
167,168,Ext,Essa bisa nih,ESSA,11:53:19 AM,Friday April 9 2021,Positif
168,169,Hendra Choo,Saya nungguin PNLF bagi deviden    . gak tau kapan atau kapan2.,PNLF,11:46:23 AM,Friday April 9 2021,Positif
169,170,Laurentius Steven,Yang pasti sepertinya CENT ada ssuatu. Volume ngecil seakan  nunggu katalis. Kalo bisa break 302 menarik,CENT,11:36:53 AM,Friday April 9 2021,Hapus
170,171,Laurentius Steven,"Membalas : CENT.png
Maksa banget. Kadang ga harus trade with pattern juga. Plain support resist juga bisa. Kalo pattern gada ga usah  diadakan ",CENT,11:34:39 AM,Friday April 9 2021,Hapus
171,172,Davis S.,"Membalas : Ini juga bisa kalau melihat long termnya   Ya intinya balik lagi, siapkan trading plan saja  
monitor aja deh...
pengen liat simsalabimnya jadi apa...
 
Membalas : Ga usah dipaksain sepertinya  
mungkin bisa juga gitu...wkwkkw",PLAN,11:32:56 AM,Friday April 9 2021,Hapus
172,173,Bapakne Naila,"Membalas : CENT.png
Ga usah dipaksain sepertinya  ",CENT,11:32:47 AM,Friday April 9 2021,Hapus
173,174,Rui :rocket: :speedboat::dancer: ,"Membalas : CENT.png
Ini juga bisa kalau melihat long termnya  

Ya intinya balik lagi, siapkan trading plan saja   ","CENT,PLAN",11:31:25 AM,Friday April 9 2021,Hapus
174,175,Puspita Wardani,"Membalas : Photo
CENT nya tiap turun diborong RF trs   masih amanlah, koreksi kecil saja ya ini",CENT,11:26:24 AM,Friday April 9 2021,Positif
175,176,Rui :rocket: :speedboat::dancer: ,"CENT apakah VCP  

Volume semakin mengecil     
Ini adalah foto",CENT,11:20:43 AM,Friday April 9 2021,Negatif
176,177,Davis S.,"Membalas : Bsok liat fear lppf gimana buat nurunin penumpang
apa mungkin tunggu breakout cup dulu mungkin di akhir minggu ini...",LPPF,11:20:20 AM,Friday April 9 2021,Bingung
177,178,Rui :rocket: :speedboat::dancer: ,"Membalas : Rencana kalo Profit di Pwon baru mulai cicil buku dr hasil TP sebagai reward.. Eh, ora move on-move on.jika ada yg punya soft
itu e book ada di files grup ini kak, soft copy itu",PWON,11:19:02 AM,Friday April 9 2021,Hapus
178,179,Petro,"Membalas : Akhirny ara jg mppa
Yg cl pagi, bye2 wkkw",MPPA,11:18:49 AM,Friday April 9 2021,Hapus
179,180,Tommy Hermes,Akhirny ara jg mppa,MPPA,11:18:19 AM,Friday April 9 2021,Positif
180,181,Demen Tumanggor,"Rencana kalo Profit di Pwon baru mulai cicil buku dr hasil TP sebagai reward.. 
Eh, ora move on-move on.jika ada yg punya soft boleh berbagi untuk si newbie ini. ",PWON,11:17:17 AM,Friday April 9 2021,Hapus
181,182,Petro,"Membalas : Iya skrg mereka turun tipis, hrsnya nurunin penumpang dulu kita liat episode berikutnya atau kita cari stock yg lain
Bsok liat fear lppf gimana buat nurunin penumpang",LPPF,11:17:02 AM,Friday April 9 2021,Bingung
182,183,Erich,roda     ,RODA,11:15:20 AM,Friday April 9 2021,Hapus
183,184,Maimunah,"Membalas : berat sih LPPF dibanding mppa & mlpl, tapi kita liat aja
Iya skrg mereka turun tipis, hrsnya nurunin penumpang dulu kita liat episode berikutnya atau kita cari stock yg lain","LPPF,MLPL,MPPA",11:15:09 AM,Friday April 9 2021,Negatif
184,185,Rui :rocket: :speedboat::dancer: ,"Membalas : Ada link video pembelajarannya kakak?
Saya lebi banyak belajar dari buku kak, itu di bagian Files grup ini ada banyak, cari yang Price Action dan Volume kak   ",LINK,11:13:06 AM,Friday April 9 2021,Hapus
185,186,Demen Tumanggor,"Membalas : lihat volumenya dan price actionnya kak, sama bentuk candlenya
Ada link video pembelajarannya kakak?",LINK,11:12:14 AM,Friday April 9 2021,Hapus
186,187,Aho Lie,"Membalas : Berkat masinis pak @panjianom dan pak Aho , CENT uda 278 280 beliau yg jaga pak @HENDRACHOO
Bisa aja pokoknya selalu memantau  ",CENT,11:08:58 AM,Friday April 9 2021,Hapus
187,188,Jafar Sim,"Membalas : hajar 276
Berkat masinis pak @panjianom dan pak Aho , CENT uda 278 280 beliau yg jaga pak @HENDRACHOO",CENT,11:08:24 AM,Friday April 9 2021,Positif
188,189,Mic,MARI LAH KEMARI HEY HEY HEY KAWAN,MARI,11:05:58 AM,Friday April 9 2021,Hapus
189,190,Hendra Choo,"Membalas : Kenapa ya pwon susah move on?
gak bisa gerak utk PWOn, kemungkinan hrs nunggu Q2, lQ nya turun d banding thn lalu dan kalo pun ada deviden cuman 1% sangat gak menarik.",PWON,11:05:23 AM,Friday April 9 2021,Negatif
190,191,Aho Lie,"Membalas : setuju sih. tgu in R lebih aman. d banting kayak brms nanti  
Tp klo saya lihat malah dijagain terys pak  ","AMAN,BRMS",11:03:57 AM,Friday April 9 2021,Hapus
191,192,Maimunah,"Membalas : MPPA masih bisa naik ga ya?
Tadi mantap skrg pas kosong turun, kyknya feel ini 50:50 seperti analisa byk org, hrsnya kemahalan tapi ya tadi market maker it's the boss","BOSS,MPPA",11:03:42 AM,Friday April 9 2021,Hapus
192,193,Hendra Choo,"hati2 dgn deviden trap ya. abis bagi biasa terjun dlu. jadi hrs siap hold. saya udh alami utk BMRI, tapi skrg udh cuan saham nya setelah d banting.",BMRI,11:03:08 AM,Friday April 9 2021,Netral
193,194,Demen Tumanggor,"Membalas : Kenapa ya pwon susah move on?
Mohon ilmunya! ",PWON,11:03:00 AM,Friday April 9 2021,Hapus
194,195,Aho Lie,"Membalas : Kenapa ya pwon susah move on?
Blm ada katalis  ",PWON,11:02:56 AM,Friday April 9 2021,Hapus
195,196,Jafar Sim,"Kita coba yukk plan B tutupin gap dan closing di 6081 gambar candle nya jadi merah   aku mau CL bbkp ga ya? Uda merah 525   
Ini adalah foto","BBKP,PLAN",11:02:46 AM,Friday April 9 2021,Hapus
196,197,Demen Tumanggor,Kenapa ya pwon susah move on?,PWON,11:01:58 AM,Friday April 9 2021,Hapus
197,198,Hendra Choo,"Membalas : Nah ini ... makanya mau pantau dulu ... kl harga ga dikerek ya kemungkinan nanti paling trading Rnya saja
setuju sih. tgu in R lebih aman. d banting kayak brms nanti   ","AMAN,BRMS",11:01:54 AM,Friday April 9 2021,Positif
198,199,Tommy Hermes,MPPA masih bisa naik ga ya?,MPPA,11:01:36 AM,Friday April 9 2021,Positif
199,200,Hendra Choo,"Membalas :   kalau harga teoritisnya 256 lalu tebus di 200 saya pribadi kurang tertarik ya ... at least harga teoritis 300 saya baru mau i
porsi d pasar jg gk byk saham nya. sisa 7-8% doank. jadi mau gerak tinggi mungkin susah.
Membalas : sama BJBR hao cuan mana bos?
bjbr udh tinggal tgu aja minggu dpn. hrg skr sekitar 6% dev nya.  kayaknya bakal naik lagi bjbr.  krn bank rata hanya kasih 2-3% thn ini.","BANK,BJBR",10:58:29 AM,Friday April 9 2021,Hapus
200,201,Andre Salim,"Membalas : yg incar deviden mending keep BJTM, LQ4 blm keluar, kalo patokan thn lalu hrs nya deviden nya bisa d atas 6-7% dri hrg skrg.
sama BJBR hao cuan mana bos?","BJBR,BJTM",10:58:10 AM,Friday April 9 2021,Hapus
201,202,Hendra Choo,"Membalas : Jadi yg bagus buat perusahaan hargaberp hu 
kalo d liat hrg skr dgn hrg RI nya masih memungkinkan utk d beli. hrg mentok d 200 soalnya. cuman saya gak berani spekulasi dgn pasar skrg. mending cari yg safe aja.",SAFE,10:56:09 AM,Friday April 9 2021,Hapus
202,203,Rui :rocket: :speedboat::dancer: ,"Membalas : Analisa utk CENT dgn asumsi d hrg 280 perak, kalo RI bulan dpn maka hrg teoritis nya 256. masih ideal sebenarnya, hanya perusaha
  kalau harga teoritisnya 256 lalu tebus di 200 saya pribadi kurang tertarik ya ... at least harga teoritis 300 saya baru mau ikut RInya  

Masalahnya ini perusahaan butuh uang publik ga buat RInya, secara porsi publik juga kecil ...","CENT,UANG",10:56:05 AM,Friday April 9 2021,Bingung
203,204,Ratih Estiani,"Membalas : MARI LAH KEMARI HEY HEY HEY KAWAN
Mantepp pak... Tp 2x disini hari ini",MARI,10:55:44 AM,Friday April 9 2021,Positif
204,205,Mic,MARI LAH KEMARI HEY HEY HEY KAWAN,MARI,10:54:06 AM,Friday April 9 2021,Hapus
205,206,Ahmad Rifai,"LPPF td d guyur DX langsung turun , siapa tuh yg dpt murah untung bgt, langsung naik lg",LPPF,10:53:38 AM,Friday April 9 2021,Positif
206,207,Hendra Choo,"yg incar deviden mending keep BJTM,  LQ4 blm keluar, kalo patokan thn lalu hrs nya deviden nya bisa d atas 6-7% dri hrg skrg.",BJTM,10:52:08 AM,Friday April 9 2021,Netral
207,208,Aho Lie,"Membalas : Analisa utk CENT dgn asumsi d hrg 280 perak, kalo RI bulan dpn maka hrg teoritis nya 256. masih ideal sebenarnya, hanya perusaha
Jadi yg bagus buat perusahaan hargaberp hu ",CENT,10:51:10 AM,Friday April 9 2021,Hapus
208,209,Chris Tian Tee,trio macan ngga manggung lagi nih,TRIO,10:49:57 AM,Friday April 9 2021,Hapus
209,210,Hendra Choo,"Analisa utk CENT dgn asumsi d hrg 280 perak, kalo RI bulan dpn maka hrg teoritis nya 256. masih ideal sebenarnya, hanya perusahaan nya rugi dalam dan kondisi teknikal nya overbought.",CENT,10:49:34 AM,Friday April 9 2021,Hapus
210,211,Jee Satya,"Membalas : https://finansial.bisnis.com/read/20210409/90/1378738/bunga-deposito-terbaru-bni-level-2-persenan-berlaku-mulai-13-april?utm_sou
Nge rem dulu...  uang",UANG,10:48:11 AM,Friday April 9 2021,Hapus
211,212,Carlo Micelli,"Membalas : BRPT oke gak ya
   ",BRPT,10:48:02 AM,Friday April 9 2021,Hapus
212,213,Yosua Sitompul,"Membalas : MLPL Weekly apakah. Isa dikategprikan HTF ?
Htf di 120 om. Udh dipastikan dr 2 hr lalu",MLPL,10:46:14 AM,Friday April 9 2021,Hapus
213,214,Oki Oce,"Membalas : Kl MPPA ARA, kejar LPPF nya
berat sih LPPF dibanding mppa & mlpl, tapi kita liat aja","LPPF,MLPL,MPPA",10:46:07 AM,Friday April 9 2021,Negatif
214,215,Victor Yu,MLPL Weekly apakah. Isa dikategprikan HTF ?,MLPL,10:45:11 AM,Friday April 9 2021,Hapus
215,216,A. Nanda M.,MLPL HTF?,MLPL,10:44:57 AM,Friday April 9 2021,Hapus
216,217,Bapakne Naila,"Membalas : Kl MPPA ARA, kejar LPPF nya
Bidnya tipis2  ","LPPF,MPPA",10:43:58 AM,Friday April 9 2021,Positif
217,218,nathan,"Kl MPPA ARA, kejar LPPF nya","LPPF,MPPA",10:42:49 AM,Friday April 9 2021,Positif
218,219,A. Nanda M.,"BBNI ""ARA"" (ara big caps ya paling 3-5%)   ",BBNI,10:42:16 AM,Friday April 9 2021,Positif
219,220,Ext,PTRO  ,PTRO,10:41:03 AM,Friday April 9 2021,Hapus
220,221,Handy HD,Wkwkwk yg punya bad news MPPA lg ngopi,MPPA,10:39:30 AM,Friday April 9 2021,Negatif
221,222,Yosua Sitompul,Mlpl ga ngerem,MLPL,10:39:20 AM,Friday April 9 2021,Hapus
222,223,Ardiyan Bagas,MLPL to the moon :rocket:,MLPL,10:38:33 AM,Friday April 9 2021,Positif
223,224,Tommy Hermes,MPPA mau di beli Temasek di 1000,MPPA,10:38:03 AM,Friday April 9 2021,Positif
224,225,RBTAN59,"Membalas : ini knapa ya mppa kok kuat bgt dr kmaren
scrol keatas om.. pak Pohai sdh kasih analisa dgn gamblang  ",MPPA,10:37:38 AM,Friday April 9 2021,Hapus
