,Data,User,Pesan,Jam,Tanggal,Status
76,77,Wahyu Dwiyanto,"Membalas : Mohon pendapat dari teman2 yang sudah senior di sini. Pertanyaan dari pemula. Mengenai saham DOID. Apa perlu diavg down ketik
Kalo sy,cz tipe trend folowing untuk kasus doid yg salah entri,,hold,CL bila candle close dibwh 432 n buyback/avgdown bila harga sentuh n mantul di EMA 20,pasang SL dibwh EMA 20",5:47:39 AM,Sunday March 28 2021,Netral
77,78,Steven,"Membalas : Mohon pendapat dari teman2 yang sudah senior di sini. Pertanyaan dari pemula. Mengenai saham DOID. Apa perlu diavg down ketik
Tergantung plannya bapak, kalo uda kecemplung porsi gede dan jebol support bagusan SL tapi kalo masih dikit bisa avg down di support selanjutnya",5:39:07 AM,Sunday March 28 2021,Negatif
78,79,Mahmud,"Mohon pendapat dari teman2 yang sudah senior di sini.

Pertanyaan dari pemula.

Mengenai saham DOID.

Apa perlu diavg down ketika msh pegang di harga 440 atau pasang SL?

Kalau pasang SL sebaiknya di harga berapa?",3:27:50 AM,Sunday March 28 2021,Hapus
79,80,IHSG ASPOL,"Membalas : Klo belum sempat belajar tapi udah ngebet trade jalan keluar sementara never spent the risk more than 10% of capital
Yes sepakat pak. Soal itu saya sudah alokasi mana dana buat belajar, invest, entertain, dsb. Terimakasih masukannya pak. Saya istirahat cabut duluan, mau tarik2 chart lagi buat pantauan pekan depan heheh",2:07:57 AM,Sunday March 28 2021,Hapus
80,81,panjianom,"Membalas :  If you make one trade and it starts to go against you, you are wrong. Then why buy or sell more to average a loss? When thin
Keren mbah Gann emang  ",2:00:22 AM,Sunday March 28 2021,Hapus
81,82,IHSG ASPOL,"Membalas : Saya bukan Suhu ya Pak. Masih belajar juga, sedikit di atas niubi lah. Mungkin pake contoh aja ya yang gampang, ANTM. Sampai
Ah i see, follow the giant aja ya. Sebisa mungkin kombinasikan TA, FA ataupun bandarmology buat bikin trade plan biar nggak kejebak dalam  keramaian  palsu itu ya pak   terimakasih banyak pak Jimmy soal mindset tradingnya. Sukses selalu   ",1:53:53 AM,Sunday March 28 2021,Hapus
82,83,panjianom,"Membalas : Wah keren 4thn fokus learning ya pak. Kalau saya beda tipe pak., first time saya trx, saya gak ngerti apa itu bid, offer, bandar
Klo belum sempat belajar tapi udah ngebet trade jalan keluar sementara never spent the risk more than 10% of capital",1:46:42 AM,Sunday March 28 2021,Hapus
83,84,IHSG ASPOL,"Wah keren 4thn fokus learning ya pak. Kalau saya beda tipe pak., first time saya trx, saya gak ngerti apa itu bid, offer, bandar, TA, FA, dsb. Soalnya kalau belajar teori tanpa praktik itu bikin saya pusing. hehe. Cuma emang awalnya 1lot, naik 10, naik 100. Karena mnurut saya, sebelum ketawa itu harus tau gimana rasanya nangis. Jadi awal saya coba masuk pasar modal ini emang itungannya udah siapin dana buat rugi dulu, bukan fokus cepet kaya  ",1:43:23 AM,Sunday March 28 2021,Hapus
84,85,Jimmy,"Membalas : Siap pak Jimmy. Saya mulai usaha real dari 0. Jadi saya siap kalaupun harus balik ke 0. Tapi yg saya yakini itu kalau kita slalu
Siap, sukses selalu Om...  
Membalas : coba berkhayal jd big fun atau jd pengendali emiten kira apa yg akan di lakukan terhadap hrg saham pd sikon tertentu misal tadi
Yah tergantung misi/tujuan big fund tadi Pak. Kalo yang beneran big fund ya secara modal mereka besar sekali, keramaian retail mah ga ngaruh rasanya. Mereka sangat sabar, sangat sangat sabar...    ",1:31:21 AM,Sunday March 28 2021,Hapus
85,86,RBTAN59,"Membalas : Iya betul pak. Nah itu tadi pak Jimmy bilang kalau salah satu kunci trading itu  hindari keramaian . Tapi kenapa ada jg yg bilan
coba berkhayal jd big fun atau jd pengendali emiten kira apa yg akan di lakukan terhadap hrg saham pd sikon tertentu misal tadi kata om Jimmy sdg ada keramaian / kerumunan spt pernah terjadi pd antm  ",1:30:26 AM,Sunday March 28 2021,Hapus
86,87,Jimmy,"Membalas : Iya betul pak. Nah itu tadi pak Jimmy bilang kalau salah satu kunci trading itu  hindari keramaian . Tapi kenapa ada jg yg bilan
Saya bukan Suhu ya Pak. Masih belajar juga, sedikit di atas niubi lah.

Mungkin pake contoh aja ya yang gampang, ANTM. 

Sampai Kamis minggu lalu. Pasar masih pesimis dengan ANTM. Ada yang bilang harga bandar di 1700. Ada yang bilang mau ke 1000, dsb. Keramaian jelas berada di sisi pesimis.

Nah Jumat lalu, secara chart terlihat kalo tutupan Kamis bisa jadi titik reversal. 

Dan kalo yang mengamati aliran akumulasi, terlihat big player konsisten masuk bertahap di 4-5 hari terakhir.

Dan kita tahu akhir bulan ada rencana pengumuman IBH, tapi kita ga tau akhir bulannya kapan, bisa tanggal 25, 26, dsb sampai tgl 30.

Disini terlihat, ""keramaian"" berada di sisi ""pesimis"", sementara market sudah menunjukkan ada ""pembalikan arah"".

Jadi kita mau tes ikut ""market"" atau ikut ""keramaian""?  

Semoga bisa dipahami ya. Memang tipis bedanya, tapi ya itulah kurang lebih benang merahnya. Mirip kaya liat divergen trend. Kadang selip mata  ",1:30:08 AM,Sunday March 28 2021,Negatif
87,88,IHSG ASPOL,"Membalas : Sabar aja Om. Yang jelas stock market itu keras (dan kejam). Lupakan kalo mau cepet kaya disini. Lebih besar kemungkinan cuan ma
Siap pak Jimmy. Saya mulai usaha real dari 0. Jadi saya siap kalaupun harus balik ke 0. Tapi yg saya yakini itu kalau kita slalu upgrade personal kita ya kemungkinan besar kita nggak akan balik ke 0. Pun kalau balik ke 0, kita sudah tau gimana cara untuk dapetin lg angka 9 yg kita capai sebelumnya. hehe. Nah saya di pasar modal ini ilmunya ibarat lot kecil forex cuma 0,01 makanya mau belajar trs walaupun berdarah2. Semoga bisa sama2 menguatkan ya pak   
",1:27:42 AM,Sunday March 28 2021,Hapus
88,89,IHSG ASPOL,"Membalas : Ini persoalan klasik Pak. Sebenarnya permasalahannya adalah angkatan baru cenderung masuk karena gosip/info/ikut2an. Nah bisa ja
Iya betul pak. Nah itu tadi pak Jimmy bilang kalau salah satu kunci trading itu  hindari keramaian . Tapi kenapa ada jg yg bilang  market jangan dilawan  kalau lagi dikerek naik ya kita ikut masuk, kalau lagi dist ya ikut jual. It means itu artinya kita ikut dlm keramaian kan pak.
Artinya kedua dua premis itu kontradiktif dong pak? Kita harus ikutin yg mana ya pak?
Saya pengin ngerti  logika dasar  pasar modal ini pak biar tdk terjebak dlm permainan big fund hehe mohon bimbimgannya ya pak senior dan suhu lainnya jg",1:20:40 AM,Sunday March 28 2021,Hapus
89,90,Jimmy,Gann terlalu kompleks ya. Baca bukunya beberapa kok mumet. Otak saya ga sampe kayanya  ,1:15:06 AM,Sunday March 28 2021,Hapus
90,91,Jimmy,"Membalas : salut om Jimmy bermental baja pejuang sejati   
Nekat aja Om. Tapi ya intinya terus belajar dan membuka diri lah. Banyak Suhu-suhu termasuk beberapa disini yang suka saya tonton youtube-nya. Banyak lah belajar saya    
Ga ada arti khusus Om. Mau ganti jadi 666, 777, 888 juga boleh boleh saja sih  ",1:10:23 AM,Sunday March 28 2021,Hapus
91,92,RBTAN59,"Membalas : Sabar aja Om. Yang jelas stock market itu keras (dan kejam). Lupakan kalo mau cepet kaya disini. Lebih besar kemungkinan cuan ma
salut om Jimmy  bermental baja pejuang sejati   ",1:07:41 AM,Sunday March 28 2021,Hapus
92,93,Jimmy,"Buat nyoba saja dan prinsip saya tetap di bawah 1% total transaksi emiten di hari itu. Jadi impact ke total market sebenarnya minim. Dan benernya gaya saya lebih ke swing, bukan scalper. Cuman kadang suka latihan emosi aja kalo pas lagi super rame marketnya (dulu ELTY pas keluar dari gocap sampai 100jt lot sehari, ya macam gitulah -  masih butiran debu lah di kolam market segede itu). It happens once in a while...",1:07:31 AM,Sunday March 28 2021,Hapus
93,94,F. Setiawan,"Membalas : Sabar aja Om. Yang jelas stock market itu keras (dan kejam). Lupakan kalo mau cepet kaya disini. Lebih besar kemungkinan cuan ma
Petuah yang bagus  ",1:04:52 AM,Sunday March 28 2021,Hapus
94,95,Jimmy,"Membalas : Maap pak mau nanya basic bgt ni. huhu. Itu pak Jimmy bilang kl trx dibawah 1% total harian msih aman, ngga bkl dibanting kan. Ta
Ini persoalan klasik Pak. Sebenarnya permasalahannya adalah angkatan baru cenderung masuk karena gosip/info/ikut2an. Nah bisa jadi yang masuk memang receh, tapi barengan (banyak) entah karena pompom atau alasan lain. Nah efeknya jadi massive ke market. Enak deh jadi bahan guyuran big player. 

Saya juga coba belajar banyak dari dulu (masih inget dulu download data manual dari web BEJ, convert manual ke Metastock), ikut seminar, ikut SP (kayanya ga keitung SP gede saya pernah coba satu-satu), teknikal, fundamental, sampe saya langganan datafeed dan belajar Amibroker buat bikin AFL yang sesuai kriteria saya. Terakhir penasaran ilmu planet dan WD Gann, cuman belum kesempetan diseriusin. 

Tujuannya pengen dapat holy grail. Pada akhirnya saya sadar, walaupun entah ini bener atau tidak, kadang kuncinya sederhana: sabar, jangan serakah, dan hindari keramaian. Itu saja he he he...     Sama minimal bisa baca trend chart. Kalo lagi downtrend ya mending lupakan aja dulu...

Dan satu pelajaran paling berharga adalah ""pengalaman adalah guru terbaik"". Baca buku sampai khatam, kalo ga pernah praktek, maka emosi susah dikontrol.

Ini sharing pengalaman pribadi saya ya. Bukan bermaksud menggurui...   Salam hormat ke Suhu Suhu disini...
Enggak. Max order adalah 50.000 lot. Jadi kalo saham harga murah ya masuk eMberan mesti berkali-kali. Kalo BBCA atau GGRM, masuk 50.000 lot bisa bikin naik belasan tick bahkan puluhan  . Kalo di sistem sekuritas kayanya bisa diantriin multiple x50.000 lot atau kadang dibikin kereta api 1lot x banyak. Ada tujuannya masing-masing juga...
Membalas : Iya pak saya suda menangis makanya mau belajar nanya2 biar tdk menangis lagi dan jadi pinter cuan
Sabar aja Om. Yang jelas stock market itu keras (dan kejam). Lupakan kalo mau cepet kaya disini. Lebih besar kemungkinan cuan main dadu di kasino beneran kayanya  . Sabar dan terus belajar aja. Jangan serakah dan emosi. Itu aja cukup lah menurut saya mah. Kalo tahun depan Om masih semangat trading, besar kemungkinan bisa lanjut dan ada peluang sukses. Kalo dalam beberapa bulan rasanya mau trading kok panas dingin, ya mending lupakan deh. Kasihan mental-nya.

Saya sendiri pernah kehilangan 90-95% capital sampai hampir 10 tahun sebelum bisa saya balikan jadi positif. Dan sampai saat ini masih punya saham gocap dengan valuasi total lumayan. Tapi ya sudahlah jadikan itu pelajaran berharga    
Setahu saya tidak ada. At least saya sendiri pernah jual beli lebih dari itu dalam sehari (bahkan hitungan jam), ga pernah ketemu masalah sih.",12:50:42 AM,Sunday March 28 2021,Bingung
95,96,IHSG ASPOL,"Membalas : nama adalah do'a
Iya pak saya suda menangis makanya mau belajar nanya2 biar tdk menangis lagi dan jadi pinter cuan  ",12:42:34 AM,Sunday March 28 2021,Hapus
96,97,Rolando,"Membalas : Maap pak mau nanya basic bgt ni. huhu. Itu pak Jimmy bilang kl trx dibawah 1% total harian msih aman, ngga bkl dibanting kan. Ta
nama adalah do'a",12:40:12 AM,Sunday March 28 2021,Hapus
97,98,Bu Nana,"Ikut rules nya pak Billy berarti antm magnetnya ke bawah?
Ini adalah foto",11:50:56 PM,Saturday March 27 2021,Negatif
98,99,Max Snappy,"Membalas : Ya tdk apa apa duit duit dia sendiri hehehe Orang beli tanaman bisa milyaran juga ga masalah kan Hal yg gak masuk akal buat
Mau angkat jempol 2 tapi takut digebukin 1 kampoeng     ",11:49:10 PM,Saturday March 27 2021,Hapus
99,100,Bu Nana,"Membalas : Kalo sudah kenal betul sahamnya sih ada kemungkinan. Cuman memang risky yah. Kecuali capital all-in nya tidak terlalu besar, kat
Ya pak Jimmy kenal pola dr awal ditarik dan biasanya memang sudah uptren dan posisinya 
1. Mantul dr ma 5 or ma 20 
2. Mantul dr support candle",11:33:09 PM,Saturday March 27 2021,Positif
100,101,rigeladitya,"Membalas : Nama km keren ya.. Ve nya ada 3... *** contoh bikin build up ringan
Eh ini dari dulu belum dihakaaaa??? Masi watchlist?   
",11:26:45 PM,Saturday March 27 2021,Hapus
101,102,Van BS,"Membalas : Perasaan yang lain sudah manggil pakai ci atau bu, yang ini anti mainstream manggilnya om, udah ngga pak atau mas lagi K
Jadi nya panggil bu atau ci Rui aja ya   wah tp awal2 emang byk yg ketipu lho ci   
#CENT.. tf1w.. sempat tembus resisten, tp d bawa turun dl .. cukup menarik kalau bs close di atas resisten
Ini adalah foto",10:55:52 PM,Saturday March 27 2021,Bingung
102,103,ryanless,"AGRO mantul di 1035
Ini adalah foto",10:53:58 PM,Saturday March 27 2021,Positif
103,104,Bu Nana,"Membalas : Karena sy baru , maka gak tahu suasana bursa di th sblm 2020.. dimana retail tdk sebanyak skrg. Namun sy prediksi th 2020 ini,
Iya bener tmn saya aja pake analisa broksum aja bisa tau karakter ini saham bakal naik brp persen base on kombinasi broker n pola akum dist , dia kalo main selalu all in margin tplus 2 tapi ngga perna mau bikin akun margin, lmyn kalo ikut bisa buat trade 2 hari,",10:35:39 PM,Saturday March 27 2021,Hapus
104,105,ryanless,"Membalas : Ne ap mksdny?
Kalo jebol mungkin mantulnya di fibo 0.5 om",10:34:53 PM,Saturday March 27 2021,Positif
105,106,Hendro Masori,Kalau ada yg japri2 promo apapun kasih tau saya atau admin ya. Straight red card...,9:29:15 PM,Saturday March 27 2021,Hapus
106,107,Ronny,"Membalas : betul, mau gimanapun retail tetaplah retail. selalu ada istilah cuan jual ini yg bikin retail ga akan pernah bisa ngalahin banda
Memang betul hedgefundnya rugi gede2an. Namum selalu dalam peperangan pasti banyak retail kena sembelih   ",9:22:41 PM,Saturday March 27 2021,Negatif
107,108,Jimmy,Intinya jadi retail ya selamatkan diri masing-masing. Jangan jatuh cinta ama saham terlalu dalam. Saatnya putus ya putuskan  . Dan jangan ada dendam kesumat to win back your loss.,9:20:57 PM,Saturday March 27 2021,Hapus
108,109,Charles Prop,"Membalas : Broker ga takut karena retail2 ga bakal 1 suara mau rubah ke 1 cara
betul, mau gimanapun retail tetaplah retail. selalu ada istilah cuan jual ini yg bikin retail ga akan pernah bisa ngalahin bandar.

lihat kasus di USA yg sempat heboh di GME, retail merasa mengalahkan para bandar hedgefund dkk, tapi apa yang terjadi selang berapa hari kemudian? boncos lagi sahamnya kan balik ke bawah lagi... ",9:16:34 PM,Saturday March 27 2021,Hapus
109,110,Fajar Suryo,"Membalas : Jadi pembahasan sy diatas.. pasti di benci oleh org broker...wkwkwk
Emang orang broker ada yang baca pak?
",9:09:33 PM,Saturday March 27 2021,Hapus
110,111,Ronny,"Membalas : Broker takut kalo trader semuanya jd investor.. yg beli saham mungkin 1 x per minggu atau 1 x per bulan
Broker ga takut karena retail2 ga bakal 1 suara mau rubah ke 1 cara",9:02:11 PM,Saturday March 27 2021,Hapus
111,112,IHSG MORNING STAR OTW 6500,"Iy y
Membalas : Broker takut kalo trader semuanya jd investor.. yg beli saham mungkin 1 x per minggu atau 1 x per bulan
Setuju.. sy ga setuju amat broker mau ubah instristik investing..",8:59:01 PM,Saturday March 27 2021,Hapus
112,113,Ronny,"Membalas : Iy senin tkt jebol krn rilis lap keu kelek
Efek dari lapkeu sih biasanya instan atau bahkan sebelumnya. Ga nunggu sehari setelahnya.",8:58:24 PM,Saturday March 27 2021,Hapus
113,114,Fajar Oktavaria,"Tema saran hari ini jangan hanya tanamkan pikiran ""seberapa besar reward saya disini"" saja tapi tanamkan juga ""seberapa besar risk dan loss yang saya terima disini""",8:55:53 PM,Saturday March 27 2021,Hapus
114,115,SAB,"Membalas : Karena sy baru , maka gak tahu suasana bursa di th sblm 2020.. dimana retail tdk sebanyak skrg. Namun sy prediksi th 2020 ini,
Fee broker di PD/IPOT beli 0,19% + jual 0,29% = 0,48%   ",8:52:11 PM,Saturday March 27 2021,Bingung
115,116,IHSG MORNING STAR OTW 6500,"Membalas : Photo
Iy senin tkt jebol krn rilis lap keu kelek",8:48:56 PM,Saturday March 27 2021,Negatif
116,117,Ronny,"Membalas : Photo
Biasanya jarum keatas ni yg lebih sering gini   . Bob palsu",8:48:04 PM,Saturday March 27 2021,Hapus
117,118,Avianto,"Broker takut kalo trader semuanya jd investor.. yg beli saham mungkin 1 x per minggu atau 1 x per bulan
Membalas : Tak pikir om avi udh lama di bursa  
He he he... angkatan corona sy. 

Tapi sering prihatin, kalo denger teman2 newbie yg sering CL
Jadi diskusi malam ini, sy harap bisa membuka mata para newbie... utk bijaksana memakai uang utk beli saham. Jangan berharap cuan gede dlm wkt singkat yg akhirnya boncos krn kurangnya ilmu.",8:39:11 PM,Saturday March 27 2021,Hapus
118,119,Avianto,"Karena sy baru , maka gak tahu suasana bursa di th sblm 2020.. dimana retail tdk sebanyak skrg. 

Namun sy prediksi th 2020 ini, bandar dan broker cuan banyak krn ada dana segar masuk dr retail baru ini. Apalagi kebanyakan retail itu trading..(odt, scalping, swing),  jadi  fee broker jelas meningkat tajam, Top 3 Broker aja , masing2 bisa  Rp. 20 - 30 Trilyun/bulan. Coba di kalikan fee 0.15%... udh 30 - 45 Milyar/bulan... 

Makanya broker seneng kalo retail banyak yg odt....he he he.
Jadi pembahasan sy diatas.. pasti di benci oleh org broker...wkwkwk",8:36:55 PM,Saturday March 27 2021,Hapus
119,120,Jimmy,"Membalas : Kalo istilah bandar itu awalnya ada krn apa yah ? Banyak trader merasa bhw harga saham di gerakan bandar. Jadi seolah2 bandar
Bandar itu kalo boleh dibilang adalah orang atau institusi bermodal besar. Mengapa ngikutin bandar, ya karena kalo ada dana besar masuk/keluar otomatis akan menggerakan harga. Kenapa pergerakan harga penting? Ya karena namanya trading kan cuan dari selisih harga beli vs jual. Kalo mau yang lebih ""murni"" tanpa bandar ya baiknya main forex, atau gold, atau crypto. Lebih susah dikendalikan segelintir orang karena market capnya terlalu besar. Atau minimal di stock market yang skala besar sekali, seperti DowJones. Kalo di sekelas IHSG, keluar masuk orde eMber aja di luar saham LQ45 sudah sangat mencolok...  ",8:29:34 PM,Saturday March 27 2021,Hapus
120,121,Charles Prop,"Membalas : Tahun lalu sempat bersyukur, ktk penurunan IHSG mulai banyak ditopang Lokal.. Tapi melihat irama permainan BD lokal yg cenderu
betul pak, asing mainnya halus. news pun ga sekasar bd lokal ugal2annya.. ada berita dikit lsng ara berita dikit ara lagi.. asing lebih liat fundamental ketimbang news",8:26:46 PM,Saturday March 27 2021,Hapus
121,122,Agus Wj,"Tahun lalu sempat bersyukur, ktk penurunan IHSG mulai banyak ditopang Lokal.. 

Tapi melihat irama permainan BD lokal yg cenderung kasar, mungkin Better di setir Asing lagi Indeks kita 

Ini scr overall saja klo sudut pandang saya..",8:25:59 PM,Saturday March 27 2021,Hapus
