,Data,User,Pesan,Saham,Jam,Tanggal,Status
484,485,Janson P.,"Overview BBRI ( LQ45 ) 21/04/2021

Meskipun IHSG dalam kondisi yang kurang sehat, BBRI masih bertahan pada support trendlinenya. Support Trendlinenya ini cukup kuat, karena sudah beberapa kali di re-test.

Jika kondisi IHSG sudah membaik, pasti akan mempengaruhi sektor perbank-an dan LQ45 lainnya. Oleh sebab itu BBRI boleh banget nih kita masukin ke daftar pantauan kita.
Ini adalah foto
",BBRI,8:58:37 PM,Tuesday April 20 2021,Positif
485,486,hery,"Membalas : Photo
menurut o'neil, bukan best entry dong   ",BEST,8:50:30 PM,Tuesday April 20 2021,Hapus
486,487,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,Sesudah lebaran semoga aman.,AMAN,8:40:23 PM,Tuesday April 20 2021,Hapus
487,488,Hendra Choo,semoga 4bln k dpn udh bersih covid dri indo    .,INDO,8:25:18 PM,Tuesday April 20 2021,Hapus
488,489,Hendra Choo,kemungkinan besok kasus aktif covid d indo akan berada d bwh 100rb.,INDO,8:21:51 PM,Tuesday April 20 2021,Hapus
489,490,Faiz Akbar,"ANALISA #FILM
#CONSUMER

Pergerakan FILM hari ini cukup volatile, sempat menyentuh 610 dengan persenatase +6.09%. Namun berakhir parkir di zona merah pada harga 550 dengan pelemahan -4.35%. Terlihat investor asing melakukan aksi net buy +1.38 B.

Secara teknikal jika FILM bergerak sesuai trendline yang terbentuk dalam waktu singkat didukung dengang support 550 berpotensi untuk rebound. Sinyal yang diberikan dalam  timeframe dailiy dan weekly berupa sinyal strong buy.

Support : 550, 515 
Resistance : 615, 715

Disclaimer ON

Kumpulan Analisa lainnya cek link di bio saya    
Ini adalah foto","AKSI,FILM,LINK",7:52:33 PM,Tuesday April 20 2021,Bingung
490,491,Rakhmad Nirmawan Nofendi,"  Recovery Rate Indo uda 91,05%
Ini adalah foto
",INDO,6:40:41 PM,Tuesday April 20 2021,Hapus
491,492,Frendhy Pengki,Bu neni jual wiim ya  ,WIIM,5:30:37 PM,Tuesday April 20 2021,Hapus
492,493,Fajar Oktavaria,"Membalas : Yg males belajar pasti gak akan baca, krn ketumpuk2 ribuan chat
Gapapa, mereka yang rugi sendiri  
",BACA,4:39:40 PM,Tuesday April 20 2021,Hapus
493,494,Mas Bro,"Membalas : Harapan besar kita sih juga yang baru datang atau belum paham baca ini
Yg males belajar pasti gak akan baca, krn ketumpuk2 ribuan chat   ",BACA,4:38:35 PM,Tuesday April 20 2021,Hapus
494,495,Fajar Oktavaria,"Membalas : Ya makanya harus siapkan diri. Dsini sudah banyak dibahas ilmu&teori segala macem yg bisa buat bekal survive di market. Ilmu2 ma
Harapan besar kita sih juga yang baru datang atau belum paham baca ini",BACA,4:37:29 PM,Tuesday April 20 2021,Hapus
495,496,Mas Bro,"Membalas : Asik buat yang punya trading plan, amsyong buat yang ga punya pak
Ya makanya harus siapkan diri. Dsini sudah banyak dibahas ilmu&teori segala macem yg bisa buat bekal survive di market. Ilmu2 mahal dikasih GRATIS dsini. Scroll aja ke atas kl mau baca2 lg",PLAN,4:35:45 PM,Tuesday April 20 2021,Hapus
496,497,Fajar Oktavaria,"Membalas : Arb normal lg malah asik pak. Itu yg ditunggu2  
Asik buat yang punya trading plan, amsyong buat yang ga punya pak  ",PLAN,4:32:03 PM,Tuesday April 20 2021,Bingung
497,498,Mas Bro,"Membalas : Saat masa market begini mungkin udah nyaris 1/4 (dari yang baru mencoba entah angkatan corona/vaksin) yang memutuskan istirahat/
Arb normal lg malah asik pak. Itu yg ditunggu2  ",MASA,4:30:49 PM,Tuesday April 20 2021,Bingung
498,499,Dream Big,"Membalas : CNBC Indonesia https://www.cnbcindonesia.com/market/20210421122822-17-239560/mui-sebut-investasi-kripto-haram-saham-sudah-halal-
haram karna bisa dipake buat cuci uang.
Membalas : Saat masa market begini mungkin udah nyaris 1/4 (dari yang baru mencoba entah angkatan corona/vaksin) yang memutuskan istirahat/
kayaknya kebanyakan pindah ke crypto daripada istirahat  ","MASA,UANG",4:21:26 PM,Tuesday April 20 2021,Hapus
499,500,Fajar Oktavaria,"Saat masa market begini mungkin udah nyaris 1/4 (dari yang baru mencoba entah angkatan corona/vaksin) yang memutuskan istirahat/berhenti, kalau arb normal lagi ga kebayang deh",MASA,4:20:35 PM,Tuesday April 20 2021,Bingung
500,501,alyne,"Membalas :   Tantangan terbesar cutloss adalah ketika di sell dia naik bahkan cuan kotos2
Pedih itu hu, brp kali sy gitu. Terakhir kmrn LPPF, udah sampe ke batas CL sy, akhirnya sy CL mksdnya buat serok bawah, sy sisain 1 lot buat pantau, eehh besoknya dia terbang   ",LPPF,4:08:04 PM,Tuesday April 20 2021,Bingung
501,502,Billy,"Membalas : Berarti selama ini masih demo aka virtual ya hu? gubrakkk ...... . Ini ada pontang panting gmn rasanya real mode
Ya itu klo arb normal dan jam nya sampe jam 4",REAL,3:51:11 PM,Tuesday April 20 2021,Bingung
502,503,Oki Oce,"Membalas : aku kira hari ini yg terbang saham obat obatan IRRA KAEF INAF, ternyata IRRA dibanting juga
Kan udah kemarinan","INAF,IRRA,KAEF",3:48:06 PM,Tuesday April 20 2021,Negatif
503,504,Dream Big,"aku kira hari ini yg terbang saham obat obatan IRRA KAEF INAF, ternyata IRRA dibanting juga","INAF,IRRA,KAEF",3:46:42 PM,Tuesday April 20 2021,Negatif
504,505,Ardi,"Membalas : Yg masih negatif semoga jadi pembelajaran dan bisa turn positif Market masih trial atau demo mode.. Nanti kalau sudah arb nya n
Berarti selama ini masih demo aka virtual ya hu? gubrakkk ...... . Ini ada pontang panting gmn rasanya real mode  ",REAL,3:45:40 PM,Tuesday April 20 2021,Bingung
505,506,Billy,"Membalas : Dari 6 saham buy the dip, cma 3 yg perform sampe hari ini. PGAS, MDKA, BRIS. Denger2 analis, kebangkitan ekonomi negara2 maju ma
Bisa jadi om.. Intinya skrg big cap lg di persimpangan  ","BRIS,MDKA,PGAS",3:40:15 PM,Tuesday April 20 2021,Bingung
506,507,Charlie Laper,"Membalas : Jd bersyukur aja yg porto nya tahun ini masih dikasih positif...kalian luar biasa
Dari 6 saham buy the dip, cma 3 yg perform sampe hari ini. PGAS, MDKA, BRIS. Denger2 analis, kebangkitan ekonomi negara2 maju malah zonk buat emerging market ya hu? Outflow jadi tinggi...","BRIS,MDKA,PGAS",3:36:02 PM,Tuesday April 20 2021,Positif
507,508,Billy,"Yg masih negatif semoga jadi pembelajaran dan bisa turn positif

Market masih trial atau demo mode.. Nanti kalau sudah arb nya normal baru itu ujian real nya",REAL,3:34:23 PM,Tuesday April 20 2021,Hapus
508,509,Michael Leon,"Membalas : Makanya pake tanda tanya...
Trus kita tanya sapa pak'de  ",TRUS,3:33:53 PM,Tuesday April 20 2021,Hapus
509,510,Carlo Micelli,"Membalas : Kebangkitan saham saham sawit?
Amin....semoga  ",AMIN,3:33:24 PM,Tuesday April 20 2021,Hapus
510,511,Andreas N,"Membalas : Saya ANTM RALS BMTR gini sih     bahkan kalau dibiarin waktu itu udh bisa cuan kotos2 mana cutlossnya pada dalem2 lagi
top up lagi aja wkwkkw","ANTM,BMTR,RALS",3:31:15 PM,Tuesday April 20 2021,Bingung
511,512,Severinus Utomo,"Membalas :   Tantangan terbesar cutloss adalah ketika di sell dia naik bahkan cuan kotos2
Saya ANTM RALS BMTR gini sih     bahkan kalau dibiarin waktu itu udh bisa cuan kotos2 mana cutlossnya pada dalem2 lagi","ANTM,BMTR,RALS",3:30:53 PM,Tuesday April 20 2021,Netral
512,513,Billy,Terus juga bisa diamati cycle nya ya.. Ketika crash big cap dluan yg dihajar begitupun ketika rebound.. Nah skrg big cap di posisi apa? Cek relative strength lq45 terhadap jci.. You will find the answer.. Jd ya prepare for the bad and the good ajalah  ,GOOD,3:25:24 PM,Tuesday April 20 2021,Hapus
513,514,Carlo Micelli,"CPO oh CPO     
Semoga ga php ya...SIMP LSIP","LSIP,SIMP",3:12:33 PM,Tuesday April 20 2021,Bingung
514,515,Billy,"Saat ini yg di perlukan adalah disiplin ketat..mau prediksi naik tapi ga siap cutloss itu bahaya...coba dibiasakan cutloss 3%, memang awalnya pedih tapi Lama2 justru biasa aja kalau memang market ga sesuai plan
Ini adalah foto",PLAN,3:04:20 PM,Tuesday April 20 2021,Hapus
515,516,Mei Cen,"Membalas : SIMP.jpg
Keren hu  ",SIMP,3:02:15 PM,Tuesday April 20 2021,Bingung
516,517,Janson P.,"Watchlist Sore ini   :
- ESIP
- VIVA

Jangan lupa money management  ","ESIP,VIVA",2:55:36 PM,Tuesday April 20 2021,Positif
517,518,Jessica,"Membalas : MCAS.png
 ",MCAS,2:53:58 PM,Tuesday April 20 2021,Bingung
518,519,Lee Khong Huan,"Ternyata Dsng udah curi start dr kmrin   semalam kok ya melewatkan ""waktu belajar""  ",DSNG,2:52:39 PM,Tuesday April 20 2021,Hapus
519,520,Faliq H,"Membalas : SIMP.jpg
Yg dimention rata2 naik besoknya, ngeri  ",SIMP,2:51:55 PM,Tuesday April 20 2021,Positif
520,521,Fathan Halim,LINK mantep yaah,LINK,2:43:52 PM,Tuesday April 20 2021,Positif
521,522,hery,"Membalas : SIMP.jpg
ck ck ck ck",SIMP,2:34:16 PM,Tuesday April 20 2021,Bingung
522,523,Andra Maulana,"Membalas : lah ANTM 4,9 T aja pernah
Oiya ya, lupa mas ",ANTM,2:32:32 PM,Tuesday April 20 2021,Bingung
523,524,hery,kacau nih WL nya hu  . SIMP nya terbang,SIMP,2:31:04 PM,Tuesday April 20 2021,Positif
524,525,Faliq H,"Membalas : Iyaa, pernah di antm transaksi harian nya 2T, di bris juga pernah 1T
lah ANTM 4,9 T aja pernah","ANTM,BRIS",2:29:43 PM,Tuesday April 20 2021,Hapus
525,526,Andra Maulana,"Iyaa, pernah di antm transaksi harian nya 2T, di bris juga pernah 1T ","ANTM,BRIS",2:28:58 PM,Tuesday April 20 2021,Bingung
526,527,Bayu Anggara,"Membalas : Biasanya transaksi harian IHSG berapa ya gengs
Pas antm lagi jaya jayanya sentuh 20 T kalau ga salah","ANTM,JAYA",2:28:24 PM,Tuesday April 20 2021,Hapus
527,528,hendri2k,"Membalas : Bukan emiten nya  
Giliran nunggu dsng duluan  ",DSNG,2:13:02 PM,Tuesday April 20 2021,Bingung
528,529,Erich,"Membalas : Aali kenceng  
sippp benerrr 2% kenceng kl ihsg :rocket::rocket::rocket:",AALI,2:12:46 PM,Tuesday April 20 2021,Positif
529,530,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,Aali kenceng  ,AALI,2:12:19 PM,Tuesday April 20 2021,Positif
530,531,hendri2k,"Membalas : ssms kok masih lemah ya...gmn nih CL aja kah?
Sabar CPO naik kenceng hari ini",SSMS,2:11:56 PM,Tuesday April 20 2021,Bingung
531,532,Jacob IR,ssms kok masih lemah ya...gmn nih CL aja kah?,SSMS,2:09:00 PM,Tuesday April 20 2021,Negatif
532,533,Tommy Daniel,Lagi menyambung ASSA dan menunggu desahan ESSA #halah  ,"ASSA,ESSA",1:57:18 PM,Tuesday April 20 2021,Netral
533,534,Dane Fernando,"Membalas : sempat ngobrol dgn satpam bjbr waktu itu, mereka dpt bonus setelah sekian lama gk pernah dpt, bahkan saat pandemi, direktur nya
Satpam pan bukan pegawai om, outsource",BJBR,1:42:16 PM,Tuesday April 20 2021,Hapus
534,535,J,"Membalas : Photo
cakep sih chartnya, semoga besok mantul deh.
Membalas : sempat ngobrol dgn satpam bjbr waktu itu, mereka dpt bonus setelah sekian lama gk pernah dpt, bahkan saat pandemi, direktur nya
berarti banknya baik ya om sama pekerjanya, semoga sukses deh bjbr",BJBR,1:35:16 PM,Tuesday April 20 2021,Hapus
535,536,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,BELL sudah bunyi jam 13:30,BELL,1:33:25 PM,Tuesday April 20 2021,Hapus
536,537,APORUTO,Mncn yuhuuu,MNCN,1:32:34 PM,Tuesday April 20 2021,Positif
537,538,Hendra Choo,"Membalas : Semoga tetep stabil 
sempat ngobrol dgn satpam bjbr waktu itu, mereka dpt bonus setelah sekian lama gk pernah dpt, bahkan saat pandemi, direktur nya katanya bekas bca. saya gak cek lagi lebih lanjut.",BJBR,1:28:55 PM,Tuesday April 20 2021,Hapus
538,539,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : ini jagoan ku     . bank yg paling ok d antara yg lain.
Semoga tetep stabil ",BANK,1:26:39 PM,Tuesday April 20 2021,Positif
539,540,Hendra Choo,"Membalas : Photo
ini jagoan ku     . bank yg paling ok d antara yg lain.",BANK,1:25:13 PM,Tuesday April 20 2021,Bingung
540,541,Hendra Choo,"Membalas : tinggal nunggu di mark up lg aja pakai finance ini..arto kah?   assa wiim same cent uda naik tinggi..myoh baru2 ini buat high 1
tahun ini sebaiknya kembali k fundamental perusahaan dlu. tgu bullish baru ikut da, emiten yg naik tinggi tapi fundamental jelek lebih baik hati2. blm saatnya ikutan yg gorengan.","ARTO,ASSA,CENT,MARK,MYOH,SAME,WIIM",1:20:42 PM,Tuesday April 20 2021,Bingung
541,542,Erich,"Membalas : IDX akan bergerak sideways sambil nunggu LQ1 bbrp udh keluar dan hasil yg cukup positif. tanda2 perbaikan udh ada. bullish nya m
tinggal nunggu di mark up lg aja pakai finance ini..arto kah?   assa wiim same cent uda naik tinggi..myoh baru2 ini buat high 1 yr jg, bbrp emiten lain jg uda buat entah 1 yr high atau ath..","ARTO,ASSA,CENT,MARK,MYOH,SAME,WIIM",1:17:47 PM,Tuesday April 20 2021,Bingung
542,543,Janson P.,"BJBR (KOMPAS 100)  ,

bisa jadi watchlist untuk kalian yang suka swing. Teknikalnya pun cukup mudah dipahami. Sudah sejak Februari BJBR sideways terus.

Entry di area 1445-1460, dan tunggu hingga ke resist. Tetap perhatikan IHSG juga soalnya masih rawan. RSI juga sudah oversold, jadi layak diperhatikan untuk saham ini.
#analisis #bukanajakanbeli
Ini adalah foto",BJBR,1:14:58 PM,Tuesday April 20 2021,Bingung
543,544,Arif Rahman Hakim,"Membalas : Ngga ada yag minat investasi di properti? Harga rumah lagi murah-murah sekarang
Ini kode utk asri dmas ctra pwon pak? HAKA!","ASRI,CTRA,DMAS,PWON",12:24:41 PM,Tuesday April 20 2021,Positif
544,545,Eru Yagami,"Membalas : Kripti ijo, Cl saham, pindah kripto beli pucuk, kripto ambrol, saham.ijo Cl crypto pindah saham.beli pucuk. Udah gitu aja trus
 sampe modalnya abisss wkwkw",TRUS,11:52:15 AM,Tuesday April 20 2021,Hapus
545,546,kapten pp man,"Kripti ijo, Cl saham, pindah kripto beli pucuk, kripto ambrol, saham.ijo Cl crypto pindah saham.beli pucuk. Udah gitu aja trus",TRUS,11:44:49 AM,Tuesday April 20 2021,Hapus
546,547,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Selamat!! BELL pun akhirnya bunyinya nyaring laksana saham ara   jam 11:30 tepat
",BELL,11:30:18 AM,Tuesday April 20 2021,Positif
547,548,Ario,"Numpang tanya suhu2, ini ada pola high tight flag ya di sini?
Ini adalah foto
Itu pake weekly TF
","POLA,SINI",11:14:00 AM,Tuesday April 20 2021,Bingung
548,549,Erich,"Membalas : essa malu2 mau jalan  
kl mao cepet jalan harus tambakan nitro kak...jadi ESSAUSDT gitu    ",ESSA,11:03:37 AM,Tuesday April 20 2021,Bingung
549,550,Rikzaaa Kamil,"Membalas : essa malu2 mau jalan  
akan indah pada waktunya. kunci sabar adalah patient  ",ESSA,11:02:43 AM,Tuesday April 20 2021,Bingung
550,551,Mainecooners,"Membalas : Ayamnya jgn lupa gantinya simbol roket :rooster::rooster::rooster::rooster: 
WMUU uda kena TS, tinggal MAIN blm kena target","MAIN,WMUU",10:54:57 AM,Tuesday April 20 2021,Bingung
551,552,Erich,"Membalas : Jangan dibandingin guguk boss, ghoib itu
soalnya kan bawa2 moon  :rocket::rocket::rocket:",BOSS,10:22:29 AM,Tuesday April 20 2021,Positif
552,553,Derwin Priantama,"Membalas : serius kak kayak si guguk sebelah yg todemun? 80% dunk shari?
Jangan dibandingin guguk boss, ghoib itu",BOSS,10:22:13 AM,Tuesday April 20 2021,Hapus
553,554,APORUTO,"Membalas : PGAS tode moon ya kayanya
Semoga mulai bangkit & siap ngegas",PGAS,10:22:02 AM,Tuesday April 20 2021,Bingung
554,555,Ngurah Dharma Putra,Guguk lg mines 18 persen boss,BOSS,10:21:23 AM,Tuesday April 20 2021,Negatif
555,556,Derwin Priantama,PGAS tode moon ya kayanya,PGAS,10:17:10 AM,Tuesday April 20 2021,Positif
556,557,Ahmad Rifai,essa malu2 mau jalan  ,ESSA,10:16:41 AM,Tuesday April 20 2021,Positif
557,558,Erich,"Membalas : India second wave Covid di indo tes dikurangi, masyarakat dah kek ngak ada cOVID  
kita uda masyarakat DIGITAL..virus copid kl ga mutasi ke versi digital ga efek ke .INA lg?",INDO,10:01:55 AM,Tuesday April 20 2021,Hapus
558,559,Neo Cortex,"India second wave Covid di indo tes dikurangi, masyarakat dah kek ngak ada cOVID  ",INDO,9:57:27 AM,Tuesday April 20 2021,Hapus
559,560,Billy,"Membalas : Wkwkwwk. . . Wood nya tes suport 800 lg hu moga g jebol
klo pun tembus dgn vol tinggi, ya harus CL pak, market lg kurang kondusif klo lanjut kayak gini kita ga akan tau how deep",WOOD,9:50:44 AM,Tuesday April 20 2021,Bingung
560,561,wahyudi aja,"Membalas : Ayam ga bisa terbang pak :chicken: 
Wkwkwwk. . .
Wood nya tes suport 800 lg hu moga g jebol",WOOD,9:49:07 AM,Tuesday April 20 2021,Bingung
561,562,Dane Fernando,"Membalas : ini orang ada di mana mana, pompom mulu
Di pom2 naik kan... food plan ","FOOD,PLAN",9:47:53 AM,Tuesday April 20 2021,Bingung
562,563,wahyudi aja,"Membalas : #WMUU selama masih diatas 210 masih oke sepertinya
Offer nya muali di tebalin ne hu bill . . .
Kalo di cabut bisa terbang ne ayam. .",WMUU,9:45:50 AM,Tuesday April 20 2021,Positif
563,564,Arsyad,"Membalas : Haka kota
ini orang ada di mana mana, pompom mulu",KOTA,9:44:38 AM,Tuesday April 20 2021,Positif
564,565,Dane Fernando,Haka kota,KOTA,9:44:09 AM,Tuesday April 20 2021,Positif
565,566,Billy,"Membalas : WMMU.png
#WMUU selama masih diatas 210 masih oke sepertinya",WMUU,9:42:37 AM,Tuesday April 20 2021,Positif
566,567,Billy,"Membalas : Assa doang? Essa engak ya Hu?   
Market lg kaya gini banyak copet pak   Essa banyak copet nya sama kaya wiim..","ASSA,ESSA,WIIM",9:41:07 AM,Tuesday April 20 2021,Negatif
567,568,Syrf Maulana,"WMUU mantul di support 218
Semoga melanjukan kenaikan lekan lekan  ",WMUU,9:38:47 AM,Tuesday April 20 2021,Positif
568,569,Rina R,"Punten, mau tanya ERAA ada insight nya kah, brosis n mbasis? ",ERAA,9:38:33 AM,Tuesday April 20 2021,Hapus
569,570,Arif Robani,Raja ngantri di break  ,RAJA,9:36:50 AM,Tuesday April 20 2021,Bingung
570,571,Tommy Daniel,Assa doang? Essa engak ya Hu?   ,"ASSA,ESSA",9:29:33 AM,Tuesday April 20 2021,Hapus
571,572,Ext,Apakah WIIM akan melewati HMSP??? Ride the bull guysp,"BULL,HMSP,WIIM",9:21:12 AM,Tuesday April 20 2021,Hapus
572,573,Yuga Marulan,"Raja 
 Krass 
   :airplane::airplane::airplane::airplane:",RAJA,9:20:41 AM,Tuesday April 20 2021,Positif
573,574,Billy,"Membalas : Udang digital mantab hu
still early stage of bull maybe
Membalas : Haka RAJAAA
wkwkw",BULL,9:15:07 AM,Tuesday April 20 2021,Bingung
574,575,Harry Wijaya,"raja
Ini adalah foto",RAJA,9:13:32 AM,Tuesday April 20 2021,Bingung
575,576,wahyudi aja,"Membalas : wish me luck, jgn pernah putus assa
Bikin kode terus nep","ASSA,LUCK",9:13:15 AM,Tuesday April 20 2021,Bingung
576,577,Tommy Hermes,WIIM mantab,WIIM,9:07:49 AM,Tuesday April 20 2021,Positif
577,578,hery,"wah WIIMnya hu     
Membalas : wish me luck, jgn pernah putus assa
ini juga   
astaga","ASSA,LUCK",9:07:12 AM,Tuesday April 20 2021,Bingung
578,579,Billy,"wish me luck, jgn pernah putus assa","ASSA,LUCK",9:06:32 AM,Tuesday April 20 2021,Netral
579,580,wahyudi aja,Wiim sama cent anti badai,"CENT,WIIM",9:06:27 AM,Tuesday April 20 2021,Positif
580,581,APORUTO,FILM ada secercah cahaya,FILM,9:02:42 AM,Tuesday April 20 2021,Positif
581,582,Rays_Man,"Membalas : ASRI itu mayan nurut sama pergerakan bulan, dan tanggal 26 nanti bulan purnama
asyiap..
mantau tgl 25 ah  ",ASRI,8:59:52 AM,Tuesday April 20 2021,Positif
582,583,Rui :rocket: :speedboat::dancer: ,"Membalas : turning point ya Ci?
ASRI itu mayan nurut sama pergerakan bulan, dan tanggal 26 nanti bulan purnama   ",ASRI,8:57:46 AM,Tuesday April 20 2021,Positif
583,584,Syrf Maulana,"Same wood wiim
Bodo amat dah IHSG mau jungkir balik juga   ","SAME,WIIM,WOOD",8:55:43 AM,Tuesday April 20 2021,Bingung
584,585,Erich,"Membalas : kenapa jarang yg bahas mppa yah? pdhl kalo bicara nilai nya sangat besar crossing usd 300jt anggap mis anderson + watiga = Rp4.5
grup L",MPPA,8:52:19 AM,Tuesday April 20 2021,Bingung
585,586,Nauval,"Membalas : yg kmaren aj pantauan ya bnba arb -_- wkwkwkw
Wkkakaka",BNBA,8:52:15 AM,Tuesday April 20 2021,Bingung
586,587,Ahmad Rifai,yg kmaren aj pantauan ya bnba arb -_- wkwkwkw,BNBA,8:49:26 AM,Tuesday April 20 2021,Negatif
587,588,Hendra Choo,"Membalas : kenapa jarang yg bahas mppa yah? pdhl kalo bicara nilai nya sangat besar crossing usd 300jt anggap mis anderson + watiga = Rp4.5
LQ tahun lalu parah.",MPPA,8:46:09 AM,Tuesday April 20 2021,Bingung
588,589,RBTAN59,"kenapa jarang yg bahas mppa yah? pdhl kalo bicara nilai nya sangat besar crossing usd 300jt
anggap mis anderson + watiga = Rp4.5t = 1.5m lembar = @ Rp3rb.... skrg mppa baru sentuh Rp690. kan msh selisih cukup jauh. + mppa bidang ritel yg pas sikon idulfitri. mudahan hari ini mppa msh on the track  
",MPPA,8:40:28 AM,Tuesday April 20 2021,Bingung
589,590,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Masa2 gini yg laris daging, gandum buat roti, bhn makanan, konstruksi kecil2an alias renov bahan bangunan, mobil baru, paket kiriman2,bungkus membungkus, supermarketan dan kebutuhan dasar, perabotan rumah,sama pinjaman,   ",ROTI,8:40:05 AM,Tuesday April 20 2021,Hapus
590,591,Rays_Man,"Membalas : mari kita lihat jumat nanti    #masukinWL
turning point ya Ci?",MARI,8:39:19 AM,Tuesday April 20 2021,Hapus
591,592,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : FPNI? plastik
Terima kasih pak carik, Owh plastik ternyata..
",FPNI,8:33:24 AM,Tuesday April 20 2021,Hapus
592,593,hery,"FPNI? plastik
",FPNI,8:32:25 AM,Tuesday April 20 2021,Bingung
593,594,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : WIIM sepertinya lanjut
Inflownya lokal n foreign..high lagi, kliatanya sih",WIIM,8:07:13 AM,Tuesday April 20 2021,Positif
594,595,DenmasBams,"Membalas : noted...
ASSA  ",ASSA,8:06:38 AM,Tuesday April 20 2021,Bingung
595,596,Tommy Hermes,"WIIM high berapa hari ini  
",WIIM,8:05:29 AM,Tuesday April 20 2021,Hapus
596,597,DenmasBams,"Membalas : Kalo BRMS, WIIM, DSNG gmn om 
WIIM sepertinya lanjut","BRMS,DSNG,WIIM",8:04:41 AM,Tuesday April 20 2021,Positif
597,598,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : Photo
Kalo BRMS, WIIM, DSNG gmn om ","BRMS,DSNG,WIIM",7:55:07 AM,Tuesday April 20 2021,Hapus
598,599,NurJ _H,"Membalas : crypto yang haram
itu tulisan di gambarnya bitcoin bro. baca sejarahnya emang begitu kan, ada kemisteriusan. kalo sejumlah kripto lain utk pembiayaan pengembangan project. sy udah search fatwa nya yg pake ttd, belum nemu om
Membalas : haram karena gk ada underlying asset nya terus di tambah masuk nya karena spekulan dan gambling kalau setau saya hukum nya ghara
siap, bahas yg lain",BACA,7:28:29 AM,Tuesday April 20 2021,Hapus
599,600,nathan,"Membalas : Haram kalo ada unsur gambling atau perjudian... jadi kalo mau masuk crypto yuk pahamin dlu cara kerjanya jangan asal supaya cuan
haram karena gk ada underlying asset nya terus di tambah masuk nya karena spekulan dan gambling kalau setau saya hukum nya gharar dan kalau udah di fatwa haram ya harus mengikuti sama kaya beli saham bank  haram karena riba tapi itu balik ke diri masing masing dosa di tanggung sendiri sudah bahas yang lain saja ya ",BANK,7:28:22 AM,Tuesday April 20 2021,Hapus
600,601,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : Photo
mNularnya varitas jnis baru ke skitar yg ditakuti pola mindset barat ",POLA,7:26:57 AM,Tuesday April 20 2021,Hapus
601,602,Billy,"*ASSA: Express growth lifts earning visibility [~DOUBLE OUR Target Px! BUY TP2600 from previously 1425]*

*Quicky - BEP in 2021 + 50% Revenue contribution by 2022* 
ASSA s express delivery arm, Anteraja, contributed 23% of revenue in FY20, up nearly six times in less than 2 years, and recorded gross profit in 4Q20. Anteraja is on pace to contribute more than 50% of ASSA s revenue by FY22F, at 34% 3Y CAGR, reaching BE and boosting ROE starting in FY21F. We revise up our SOP-based TP to Rp2,600 to reflect peers  valuations, which implies 12x FY21F EV/EBITDA. We reiterate our Add call.

*Another Technology Proxy in Indonesia?* 
News flow of a potential IPO for J&T Express drove up ASSA s share price in recent weeks. J&T Express s estimated valuation of US$7.8bn as of 7 Apr 2021 by CB Insights has given a new perspective to the express delivery business in Indonesia. Previously, Bloomberg reported that the company was considering a US IPO that could value it at c.US$5bn. In addition, co-founder and managing partner at Ideosource and Gayo Capital Edward Ismawan Chamdani recently said *SiCepat could be valued at more than US$1bn.*

Link to report: https://rfs.cgs-cimb.com/api/download?file=2b2a6252-da09-47cb-ad9e-640609af915d",LINK,7:21:42 AM,Tuesday April 20 2021,Hapus
602,603,Fry,"Membalas : Photo
Nifty 50 tu kyk LQ45nya kalo di sini",SINI,7:01:08 AM,Tuesday April 20 2021,Hapus
603,604,levi,"Membalas : sumbang masjid pake cuan BTC apakah masih haram 
yg haram beli btc pake uang anak yatim",UANG,6:45:02 AM,Tuesday April 20 2021,Hapus
