User,Pesan,Jam,Tanggal,Status
Kirana L,"Membalas : Jd ingat film Capt Phillips :ship:
Kaya insight sahamnya bakal naik ya pak",8:57:27 AM,Friday March 26 2021,Positif
rigeladitya,"Membalas : Should be wise at the current condition of the market? I mean Mark meenermini just wrote a single notice that it may be only a s
cek lagi twitternya minervini bu... dia bilang dia stupid, sering CL tapi habis itu sahamnya terbang. sekelas minervini yang gain portonya sudah 57% YTD aja ngalamin kok  ",8:53:27 AM,Friday March 26 2021,Positif
Benhan,"Membalas : berita 2 hari lalu 
Ketika berita positif dikeluarkan untuk salah satu emiten, itu pertanda akumulasi sudah cukup dan insider siap TP. Ngundang retail buat beli",8:24:58 AM,Friday March 26 2021,Positif
Jafar Sim,"Reminder aja ya, hari ini ijo bukan berarti ihsg meroket to the moon, hari ini ijo berarti mgkn senin merah lagi   supaya hati hati aja jgn terlalu euforia   bagaimana pendapat pak @JuthaBram  ",6:34:53 AM,Friday March 26 2021,Positif
Gue Keren,"Membalas : Photo
Msh ada peluang ijo kok om, coba backtest ke crash 2008. 2 hari yg lalu yaitu kemaren dan lusa lalu pas ultah bottom IHSG, candlenya sama persis kyk 2009 pas ultah bottom thn 2008. Klo history repeat itself, besok berarti ijo.",2:31:21 AM,Friday March 26 2021,Positif
Charles Prop,"Membalas : [BREAKING] BBRI memutuskan untuk membagikan Rp12 triliun atau sekitar 65% dari laba bersih tahun 2020. Dengan demikian, dividen
Di newsnya bukannya 160an ya?",1:08:57 AM,Friday March 26 2021,Positif
IHSG MORNING STAR OTW 6500,"Membalas : Ada yg main binary option binomo di grup ini? Mau tahu mrk benar atau nggak cara kerjanya terutama chart, sistem deposit / with
Binomo illegal",9:55:42 PM,Sunday March 28 2021,Negatif
Dharma Djiauw  ,"Membalas : Ada yg main binary option binomo di grup ini? Mau tahu mrk benar atau nggak cara kerjanya terutama chart, sistem deposit / with
Traffic data di chart bisa dimainkan pak
 kalo profit 80% trader, 20% buat pihak sana, loss ya 100% trader 
Blm trmasuk permainan slippage dan requote",9:38:58 PM,Sunday March 28 2021,Negatif
Taupik Rahmat,"Membalas : Ada yg main binary option binomo di grup ini? Mau tahu mrk benar atau nggak cara kerjanya terutama chart, sistem deposit / with
Kalo mau cepet miskin bisa main itu om  ",9:37:21 PM,Sunday March 28 2021,Negatif
Melvin E. S.,"Ok mksh..
Ada yg main binary option binomo di grup ini? Mau tahu mrk benar atau nggak cara kerjanya terutama chart,  sistem deposit / withdraw dan web nya. Kabarnya sering di blokir situsnya sama kominfo. Mksh..",9:32:29 PM,Sunday March 28 2021,Negatif
Toni Lie,"Membalas : Fix besok merah dullu ihsg kak
Bukan di jkt, klo di jkt kemungkinan besar merah...",7:24:23 PM,Sunday March 28 2021,Negatif
Muhammag kuncoro,"Membalas : https://amp.kompas.com/nasional/read/2021/03/28/10385551/ledakan-di-depan-gereja-katedral-makassar-polisi-sebut-bom-bunuh-diri
Fix besok merah dullu ihsg kak",7:10:54 PM,Sunday March 28 2021,Negatif
Bapakne Naila,"Membalas : Intinya sih risiko loss = risiko cuan Om. Sebelum siap cuan 2%, maka harus siap loss 2% juga
cari yg RPTnya minim 2 kali dong om, cuan dikit amat hehe
",3:21:14 PM,Sunday March 28 2021,Negatif
INDF 3000,"Membalas : Idealnya sih dari modal per trade yah. Kan cuan juga targetnya modal per trade. Tapi kalo mau dari overall modal juga boleh aja.
Kayaknya Ngeri klo 2%dari total om..loss 5x aja udah down banget tuh mental..apalagi kata buku itu loss 10x dulu sebelum bener",3:10:12 PM,Sunday March 28 2021,Negatif
Steven,"Membalas : Mohon pendapat dari teman2 yang sudah senior di sini. Pertanyaan dari pemula. Mengenai saham DOID. Apa perlu diavg down ketik
Tergantung plannya bapak, kalo uda kecemplung porsi gede dan jebol support bagusan SL tapi kalo masih dikit bisa avg down di support selanjutnya",5:39:07 AM,Sunday March 28 2021,Negatif
Jimmy,"Membalas : Iya betul pak. Nah itu tadi pak Jimmy bilang kalau salah satu kunci trading itu  hindari keramaian . Tapi kenapa ada jg yg bilan
Saya bukan Suhu ya Pak. Masih belajar juga, sedikit di atas niubi lah.

Mungkin pake contoh aja ya yang gampang, ANTM. 

Sampai Kamis minggu lalu. Pasar masih pesimis dengan ANTM. Ada yang bilang harga bandar di 1700. Ada yang bilang mau ke 1000, dsb. Keramaian jelas berada di sisi pesimis.

Nah Jumat lalu, secara chart terlihat kalo tutupan Kamis bisa jadi titik reversal. 

Dan kalo yang mengamati aliran akumulasi, terlihat big player konsisten masuk bertahap di 4-5 hari terakhir.

Dan kita tahu akhir bulan ada rencana pengumuman IBH, tapi kita ga tau akhir bulannya kapan, bisa tanggal 25, 26, dsb sampai tgl 30.

Disini terlihat, ""keramaian"" berada di sisi ""pesimis"", sementara market sudah menunjukkan ada ""pembalikan arah"".

Jadi kita mau tes ikut ""market"" atau ikut ""keramaian""?  

Semoga bisa dipahami ya. Memang tipis bedanya, tapi ya itulah kurang lebih benang merahnya. Mirip kaya liat divergen trend. Kadang selip mata  ",1:30:08 AM,Sunday March 28 2021,Negatif
Bu Nana,"Ikut rules nya pak Billy berarti antm magnetnya ke bawah?
Ini adalah foto",11:50:56 PM,Saturday March 27 2021,Negatif
Ronny,"Membalas : betul, mau gimanapun retail tetaplah retail. selalu ada istilah cuan jual ini yg bikin retail ga akan pernah bisa ngalahin banda
Memang betul hedgefundnya rugi gede2an. Namum selalu dalam peperangan pasti banyak retail kena sembelih   ",9:22:41 PM,Saturday March 27 2021,Negatif
IHSG MORNING STAR OTW 6500,"Membalas : Photo
Iy senin tkt jebol krn rilis lap keu kelek",8:48:56 PM,Saturday March 27 2021,Negatif
Hatsuko,"Membalas : Sependek amatan saya avg down itu boleh dg pertimbangan2: 1. Sahamnya memang liquid 2. Mengenali S&R dg cermat 3. Penggunaan dan
Lebih tepat sebenarnya konsep avg down adalah beli mencicil di satu emiten yg sama. Setelah selesai (mencicil sistem piramida, cicil 2,3,4 kali, dengan alokasi misal 20% total porto) tapi harganya lalu tetap turun 6% dari avg, cutloss. Kalau yg pembelian sekaligus (juga alokasi 20% porto) dan harganya turun juga 6% cutloss. Jadi konsepnya tetap disiplin cutloss saja dari alokasi 20% porto kalau harga turun 6%. Incar lagi saham yg sama setelah trend nya jadi bullish atau cari saham lain.  ",8:13:26 PM,Saturday March 27 2021,Negatif
Charles Prop,"Membalas : Mungkin WB belom pernah menikmati cuan dari scalping Karena buat apa dia sudah kaya raya, hehe
Kalau lihat perjalanan WB. Dia loss bnyk tu di awal. Bahkan berkshire nya itu adalah salah satu kegagalan dia",7:23:09 PM,Saturday March 27 2021,Negatif
Avianto,"Makanya sy koq merasa, banyak teman2 sy yg masih baru di market belum sadar kalo day trading itu zero sum game. 

Jadi kalo dia boncos, pasti ada org lain yg cuan. 

Beda kalo dia beli saham hari ini melihat prospek bagus , akan bagi deviden gede. Eh ternyata 2 minggu kemudian, gak bagi deviden (spt kasus BBTN), wajar kalo dia out dr saham itu krn kebijakan manajemen tdk sesuai yg di harapkan. 

Tapi kalo day trading, dia masuk pagi, sore dia jual... (krn apa dia jual), pasti krn udh cuan kecil (TP) atau krn rugi kecil (CL).",7:17:08 PM,Saturday March 27 2021,Negatif
Fajar Oktavaria,"Tapi yang arb masih 7% aja sudah banyak yang sensi, ga kebayang kalo arb sudah 25% lagi akan seperti apa   ",6:34:17 PM,Saturday March 27 2021,Negatif
Billy,"Membalas : Tim nawar harga ala emak emak saat itu akan senang hu  
Beli di ara lalu dibanting ke arb pake margin pula.. Duh saya pernah bgt dlu kaya gini. Haka saham ga jelas di running trade, selesai market senggol bacok   ",6:33:58 PM,Saturday March 27 2021,Negatif
Taufiq,"Kl balil arb normal, biasanya masnya pasang ts brp persen mas?",6:33:05 PM,Saturday March 27 2021,Negatif
Billy,Ideal nya emang balik lg ke arb normal  .. Tp ya... Siap2 aja yg ga biasa arb 6% goyang nya mantap,6:29:49 PM,Saturday March 27 2021,Negatif
Puspita Wardani,"Membalas : Ci Rui maksdnya ARB simetris apa ya? Noted tadi bahas tapi tidak mengerti mksdnya? 
ARB simetris itu turun 25%",6:22:22 PM,Saturday March 27 2021,Negatif
Denny Wang,"Pak @JuthaBram 

Berarti.  Ini ihsg sdh swing low ya?

Nda turun ke 5800 atau 6000 lg?


Senin pasti org2 pada haka kyk nya..

Apa kita sdh. Mulai masuk fase Party sampe juni?",6:12:21 PM,Saturday March 27 2021,Negatif
Charles Prop,"Contoh yang barusan kejadian adalah BBTN. Dirut ditarik org luar. Investor ngerasa kebijakan bbtn ini uda bagus, tapi berhub org luar masuk maka bakal ada rubah kebijakan lagi dan belum tentu sinergis. Makanya itu saham lsng drop sampe lumayan dalam",6:07:04 PM,Saturday March 27 2021,Negatif
Rui :rocket: :speedboat::dancer: ,"Membalas : Mumpung belum ilang, segera cari opsi pengganti nya
Nah ini sangat setuju hu Ferry ...  Saya sih lebih serem nanti kl ARnya dibuat simetris lagi, ga bisa nyantai2 lagi ah ARB cuma 7%   CL harud super ketat dan money management juga",5:53:13 PM,Saturday March 27 2021,Negatif
Fajar Oktavaria,"Membalas : Ini nih yg namanya cut your loss and protect your profit  
berkat guru-guru disini pak benhan  
semenjak para guru disini sharing pengalaman, saya berpendapat tidak perlu waktu lama untuk bisa ""cut your loss and protect your profit"" atau sederhanakan saja menjaga modal
cukup akui kesalahan dan belajar dari kesalahan   
*notes jika ada yang bertanya saat itu kesalahan terbesar saya dimana, itu saat asri dan dkft htf (disini saya tidak mempersiapkan TS ataupun SL)",12:59:50 PM,Saturday March 27 2021,Negatif
Benhan,"Membalas : engga cutloss jadinya pak, malahan jadi profit  
Benar, maksudnya dah pasang stoploss buat Senin? Kemungkinan bisa turun lagi nih",12:48:26 PM,Saturday March 27 2021,Negatif
DenmasBams,"Membalas : Saya lagi mau coba ini di next trade: never average down. Kalau loss artinya kita salah masuk, ya cepat keluar. Cari opportunit
Minervini itu juga ga pernah average down ternyata...just cut if you make wrong decision.",12:34:05 PM,Saturday March 27 2021,Negatif
Bu Nana,"Membalas : Kalau benar avg Anda 1020, ga perlu ragu Bu. Saya rasa Senin ini ga akan sempat avg down karena harganya dah naik duluan
Tadi pagi saya diskusi ama tmn via pm di bantah ama dia, jelek itu smra , makanya saya cari second opinion",12:15:42 PM,Saturday March 27 2021,Negatif
Bu Nana,"Saya lagi ragu pak Rakhmad, krn uda tinggi tapi masi uptren dan topik pagi ini   Adalah avrg down",12:12:00 PM,Saturday March 27 2021,Negatif
Hatsuko,"Membalas : Average down saya selama ini cuma berhasil untuk keluar di break even modal. Dan itu butuh berminggu2 nunggu reversalnya... Di
Avg down di saham sebenarnya sama saja membeli lagi saham (tapi code sahamnya sama) di harga yang lebih rendah berharap akan naik ke harga breakevennya atau lebih. Sama saja dengan cutloss saham tadi terus membeli saham lain yang diharapkan akan naik juga (cuma kode saham nya pasti berbeda). Karena sudah salah posisi harusnya jangan avg down. Pindah ke lain saham.",11:56:54 AM,Saturday March 27 2021,Negatif
Supriyanto,"Kalo turun, kita average down 2x di bottom",11:34:58 AM,Saturday March 27 2021,Negatif
Hendro Masori,Sudah paham sebenernya resiko loss di saham itu ada. Tapi pada saat itu terjadi susah sekali untuk mengambil keputusan cut loss...,10:46:31 AM,Saturday March 27 2021,Negatif
Billy,Saya ga akan putus assa lg ampe pinjem KTA .. Itu same aja balik lg ke lubang hitam.. Mending natural aja.. Wish me luck....  ,9:43:49 AM,Saturday March 27 2021,Negatif
AAN,"Membalas : Cut lost dulu aja pak senen. Beli yang ASIIk biar bisa join ngobrol disini
Saya ijin KBAG keuangan dulu pak kalau mau cutloss....  ",9:33:07 AM,Saturday March 27 2021,Negatif
Ronny,"Membalas : Sahamku LPPF bingung dirangkai jadi kata apa ya   
Cut lost dulu aja pak senen. Beli yang ASIIk biar bisa join ngobrol disini",9:31:05 AM,Saturday March 27 2021,Negatif
Billy,"Membalas : Masih mending sih pinjem bank buat trading ketimbang margin. Kalau margin kan ada margin call dan harus force sell kalau pinjem
Loh saya pinjem ke bank nya terus dipake trading pake margin.. Kurang apa   ",7:27:52 AM,Saturday March 27 2021,Negatif
Jaidie,"Membalas : Saham mana yg arb berhari2
IKAN mungkin wkwk",7:12:40 AM,Saturday March 27 2021,Negatif
Charles Prop,"Membalas : anak forex TA nya kuat nih  
Loss di forex pahit pak. Lossnya sampe ambles2 ga bersisa krn leveragenya lebih dashyat puluhan sampe ratusan kali lipat dr margin ihsg",1:11:54 AM,Saturday March 27 2021,Negatif
hery,"Membalas : Back Test kenaikanorpenurunan Ex date SS.pptx
wah, BRPT kemarin tidak menyenangkan yah",1:11:45 AM,Saturday March 27 2021,Negatif
Eko Bawono,"#SAME. Sy ga pnya, dan ga pnya intensi apa pun. Grs hitam mnrt sy sinyal jual by candle. Hebatnya GPL lgsung naik lg. Sinyal sell terbaru muncul Rabu. Kamis muncul hammer. When to buy?
Ini adalah foto
",9:53:24 PM,Friday March 26 2021,Negatif
Benhan,"Membalas : Td pas pak HM bahas passion, sy trtarik hehe.. krn gini, ini kan arb msh 7%, dsaat arb 7% market koreksi trader2 yg bru join di
Pasang stoploss 5% aja dijamin aman dari ARB mau berapa persenpun. Asal bukan di saham yg ga liquid",9:45:22 PM,Friday March 26 2021,Negatif
Eko Bawono,"#CMNP ascending base. Struktur harga - volume kurang bagus. Hr ini ditarik gila2an. Sy pnya tapi saya khawatir .
Ini adalah foto
Ini adalah foto",7:07:24 PM,Friday March 26 2021,Negatif
Denny Wang,"Membalas : Yup, swing low confirmed. Semoga 1 april akan jadi last chance to buy before start to retest 6550 lagi di april-Mei...
Untuk ihsg?  6050an itu sdh bottom nya pak jutha?  @JuthaBram 

Btw. Wskt cm turun sedikit meskipun lap keu jelek.. dijagain bandar?",6:51:53 PM,Friday March 26 2021,Negatif
Dave @propertyimpianmurahsurabaya,Waduh CLRA arb da berhari hari,4:34:48 PM,Friday March 26 2021,Negatif
Jimi Yang,Essa ngamuk,2:32:02 PM,Friday March 26 2021,Negatif
as s,bmri kemungkinan bid palsu dr tadi ga kuat2 nanjak  ,1:51:05 PM,Friday March 26 2021,Negatif
Aho Lie,"Membalas : Langsung drop LPPF karena ga boleh mudik
Ini mksdnya pak kadg udh kita analisa dgn berbagai mcm ilmu e kena prank lgs koit   ",1:43:46 PM,Friday March 26 2021,Negatif
Benhan,Langsung drop LPPF karena ga boleh mudik,1:42:49 PM,Friday March 26 2021,Negatif
hery,"Membalas : Keinget saham MASA om, siapa tau ada cerita yg sama kd go private gitu , dpt durian runtuh kalo sahamnya bener
masa dah beberapa kali gagal go private nya. harganya kurang seru  ",1:35:34 PM,Friday March 26 2021,Negatif
Charles Prop,"Membalas : Keinget saham MASA om, siapa tau ada cerita yg sama kd go private gitu , dpt durian runtuh kalo sahamnya bener
Harus liat produk ny jg si pak kenapa bs mau go private. Sngt minim sekarang prusahaan mau go private apalagi lg pandemi gini BU semua",1:26:38 PM,Friday March 26 2021,Negatif
Aliong,"Membalas : Ya kalau kita uda tau mending menjauh saja pak.
Keinget saham MASA om, siapa tau ada cerita yg sama kd go private gitu  , dpt durian runtuh kalo sahamnya bener",1:24:16 PM,Friday March 26 2021,Negatif
Charles Prop,"Membalas : BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah
bosowa sudah tersangka tuh. dan mereka uda mulai lepas sahamnya pelan2. kemarin uda ilang 1% porsi bosowa",1:04:47 PM,Friday March 26 2021,Negatif
Aho Lie,Ccsi kejam mau right issue bert 2 hr yglalu mau masuk kemrn lgs Ara sekrg lgs Arb sungguh....   ,1:03:57 PM,Friday March 26 2021,Negatif
Charles Prop,"Membalas : Bakal lbh miris kalau lihat nya BDMN   Harga sisa 1/3
betul bdmn apalagi ya.. Jepang masuk di angka 9000an dibanting sampe 1000an kemarin corona wkwkwk",1:03:44 PM,Friday March 26 2021,Negatif
Soebianto,"Membalas : harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya
Bakal lbh miris kalau lihat nya BDMN  

Harga sisa 1/3",1:03:21 PM,Friday March 26 2021,Negatif
Benhan,"Membalas : harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya
BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah",1:03:10 PM,Friday March 26 2021,Negatif
Charles Prop,"Membalas : Kalo udah masuk msci kenapa jadi kalem y ? Bandar yg ugal2an dulu pada ke mana? Takut ada satpamnya gitu sekrg y?
uda takut. MG aja uda jarang nongol di antm ",12:33:55 PM,Friday March 26 2021,Negatif
Vincent,"Membalas : Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. I
Tp pergerankannya udh curam pak. Sesuatu yg naik cepet turunnya cepet juga  ",11:46:03 AM,Friday March 26 2021,Negatif
Aho Lie,"Membalas : Kalo misal sekarang arb pun belum masuk ke harga yang saya pengen
     jgn lagi dong arb jantung saya takut gak kuat  ",11:22:20 AM,Friday March 26 2021,Negatif
Fajar Oktavaria,Kalo misal sekarang arb pun belum masuk ke harga yang saya pengen   ,11:21:01 AM,Friday March 26 2021,Negatif
S farisi,"Membalas : Ia byk yg nyangkut
merasa berdosa jual d 3400 dulu",10:43:38 AM,Friday March 26 2021,Negatif
Virgaust,"Membalas : Tapi kayanya kudu ARA ini biar jebol resisten 496nya biar HTF kak  
it's ok lah gak HTF juga.
asal base nya kuat, apapun bisa terjadi  
kyk waktu itu IMAS gagal confirm pattern, tpi volume masih kecil. cuma delay 1 minggu sebelum :rocket::rocket::rocket:",9:45:12 AM,Friday March 26 2021,Negatif
Eddie,"Baru 10 menit open, BBCA udh dijual asing 50M, awalan yg buruk bagi IHSG   ",9:10:44 AM,Friday March 26 2021,Negatif
Mini Me,"Ada apa dengan IHSG sih, sedih. Rasanya kayak di ghosting  ",9:10:17 AM,Friday March 26 2021,Negatif
Virgaust,"Membalas : tapiii...bursa lain merah ihsg pasti merah   
seengganya, IHSG tampil apa adanya koh. merah ya merah   tidak membuat tersenyum diawal untuk disakiti kemudian  ",9:10:09 AM,Friday March 26 2021,Negatif
Fajar Oktavaria,"Membalas : tapiii...bursa lain merah ihsg pasti merah   
begitu ihsg merah, aplikasi Protrader saya langsung bug ga bisa liat indeks   ",9:08:45 AM,Friday March 26 2021,Negatif
Billy,"Membalas : bursa lain bole ijo...ihsg harus merahhhhhh
tapiii...bursa lain merah ihsg pasti merah   ",9:05:57 AM,Friday March 26 2021,Negatif
Rolando,"Membalas : Arb pak
bukan ARB, belum tentu itu.

@C4lcio belum tentu juga pak.

harga sahamnya dibagi pak, jika SS dengan rasio 1:3 misalnya, harga sahamnya jadinya dibagi 3,
tapi lot yang dimiliki juga dikali 3,
semua terjadi ketika exdate, tidak ada proses lagi setelahnya.
hitungan2 bapak diatas itu ndak valid.",8:46:56 AM,Friday March 26 2021,Negatif
Fajri Yusuf,"Membalas : tahu ndak apa yang terjadi di exdate ketika SS?
Arb pak",8:44:28 AM,Friday March 26 2021,Negatif
Erich,"Membalas : https://www.cnbcindonesia.com/market/20210326073918-17-232977/catat-erick-umumkan-indonesia-battery-corporation-sore-ini
sell on news?? makin ancur dunk si TIA itu  ",8:38:57 AM,Friday March 26 2021,Negatif
Bapakne Naila,"Membalas : Karena masih distribusi. Ini sama dengan SAME juga
Kalo saya sih ngira masih reakum lagi, bikin flag. Belum ada selling climaxnya, volume turun kmaren juga rendah",8:38:57 AM,Friday March 26 2021,Negatif
Erich,"Membalas : dah seperti ada truk melintang di jalan tol. gak bisa ke mana2. mau muterin tanjung harapan? berapa ribu km tuh.
lagian ga ikutan tren digital2 sih kayak ihsg   stuck kan..coba kapal digital, ga akan stuck lama gitu     ",8:16:00 AM,Friday March 26 2021,Negatif
