,Data,User,Pesan,Jam,Tanggal,Status
491,492,Kaanz',"Membalas : CENT break 300 minggu ini confirm SSP
Mantap pak de masih fullcash nunggu SSP , udah nunggu dari kemarin ",11:51:27 AM,Monday March 29 2021,Bingung
492,493,Kaanz',"Membalas :     ... ya memang sesuai trading plan masing2    ... saya masi hold CENTnya ... belajar dari SAME, selama momentum belum hi
Hahaha mantap ci  ",11:50:25 AM,Monday March 29 2021,Bingung
493,494,Rui :rocket: :speedboat::dancer: ,"Membalas : Jangan ngikutin saya, saya keluar masuk buat menuhin fee broker aja biar real timenya gratis
    ... ya memang sesuai trading plan masing2    ... saya masi hold CENTnya ... belajar dari SAME, selama momentum belum hilang, tahaaaannnnn!!!    ",11:49:48 AM,Monday March 29 2021,Bingung
494,495,Hendro Masori,CENT break 300 minggu ini confirm SSP,11:49:17 AM,Monday March 29 2021,Bingung
495,496,M Rodi,"Membalas : Gd luck
siyap haka LUCK.  ",11:48:57 AM,Monday March 29 2021,Bingung
496,497,Kaanz',"Membalas : Jangan ngikutin saya, saya keluar masuk buat menuhin fee broker aja biar real timenya gratis
Broker apa an pak? Kok ada syarat kek gtu ",11:45:34 AM,Monday March 29 2021,Bingung
497,498,Ferri Sutanto,"Membalas : Gd luck
Thanks  ",11:45:26 AM,Monday March 29 2021,Bingung
498,499,Fajar Oktavaria,"Membalas :    
Jangan ngikutin saya, saya keluar masuk buat menuhin fee broker aja biar real timenya gratis   ",11:44:24 AM,Monday March 29 2021,Bingung
499,500,Meneer Greg,Gd luck,11:44:14 AM,Monday March 29 2021,Bingung
500,501,Ferri Sutanto,"Membalas : Try it, limit the risk Make sure ratio 3:1 Enter Initially 30% *Disc on
Noted pak .. Thanks  ",11:43:42 AM,Monday March 29 2021,Bingung
501,502,Meneer Greg,"Membalas : dan berada pada area support
Try it, limit the risk

Make sure ratio 3:1
Enter Initially 30%

*Disc on",11:43:13 AM,Monday March 29 2021,Bingung
502,503,Bu Nana,"Membalas : Intinya siapkan trading plan Bu, sudah dibahas sering2 kalau mau sukses tradingnya, trading plan itu perlu, jadi mau BO atau ga
Ya bu Rui uda ts",11:42:14 AM,Monday March 29 2021,Bingung
503,504,Tommy Hermes,"Membalas : Maksudnya kak?
Masuk papan  akselerasi seperti PLAN ?!",11:42:01 AM,Monday March 29 2021,Bingung
504,505,Fajar Oktavaria,"Membalas : Maksudnya kak?
Coba baca ulang saat ex date RI apa yang terjadi (arto, same), eh bentar pertanyaannya mengarah ke mana ?",11:41:37 AM,Monday March 29 2021,Bingung
505,506,Bu Nana,Wah cent ada repo,11:41:14 AM,Monday March 29 2021,Bingung
506,507,Tony Irawan,https://www.cnbcindonesia.com/market/20210316115228-17-230456/lunasi-repo-trimegah-sekuritas-lepas-saham-cent-rp-398-m,11:39:58 AM,Monday March 29 2021,Bingung
507,508,Ferri Sutanto,"Meneer #ASRI sepertinya ini valid buy y pak  
Ini adalah foto",11:38:02 AM,Monday March 29 2021,Bingung
508,509,Fajar Oktavaria,"Membalas : Ayokk saya masih mantau sambil minum cofee , cash masih aman
Saya malah udah TP    ",11:37:36 AM,Monday March 29 2021,Bingung
509,510,Kaanz',"Membalas : Intinya siapkan trading plan Bu, sudah dibahas sering2 kalau mau sukses tradingnya, trading plan itu perlu, jadi mau BO atau ga
Nahh setuju dengan pendapat ci Rui, kalo udah tau mau masuk harusnya udah tau kalo mau keluar juga, mau TP nya ataupun CL nya, plan your trade, and trade you plan ",11:36:05 AM,Monday March 29 2021,Bingung
510,511,Rui :rocket: :speedboat::dancer: ,"Membalas : Bisa bo ngga bu?
Intinya siapkan trading plan Bu, sudah dibahas sering2 kalau mau sukses tradingnya, trading plan itu perlu, jadi mau BO atau ga jadi BO, sudah tahu apa yang akan dilakukan, ga bingung mau ngapain atau mengharapkan sesuatu yang tidak pasti     ",11:34:36 AM,Monday March 29 2021,Bingung
511,512,DOMESTIK SELL PENYEBAB IHSG BAKAL KE 5900(JANGAN CL & KSH BANDAR 30MAR - 01 APRIL THE LAST SEROK,"Membalas : Photo
pcm bayar utang
Membalas : Ayokk saya masih mantau sambil minum cofee , cash masih aman
siappin hari bsk y",11:32:31 AM,Monday March 29 2021,Bingung
512,513,Bu Nana,"Membalas : Hr ini CENT nya ngegas trs  
Bisa bo ngga bu?",11:31:26 AM,Monday March 29 2021,Bingung
513,514,Kaanz',"Ayokk saya masih mantau sambil minum cofee , cash masih aman ",11:30:18 AM,Monday March 29 2021,Bingung
514,515,Nyangkuter Teh Pucuk,serem antm dipagerin 559K lot   ,11:29:42 AM,Monday March 29 2021,Bingung
515,516,Aho Lie,"Membalas : Hr ini CENT nya ngegas trs  
Saya gasss...in    ",11:25:57 AM,Monday March 29 2021,Bingung
516,517,Puspita Wardani,Hr ini CENT nya ngegas trs  ,11:23:33 AM,Monday March 29 2021,Bingung
517,518,hery,"Membalas : BRMS ngeri ya..
serem hu",11:20:24 AM,Monday March 29 2021,Bingung
518,519,Billy,BRMS ngeri ya..,11:17:50 AM,Monday March 29 2021,Bingung
519,520,Bu Nana,"Membalas : Masi kurang mengerti tebus R W nya gmn untuk brms
Masi besok pak
Brms lama tapi
Ini adalah foto
Membalas : Semoga ada yg nolong   
Aamiin",11:12:06 AM,Monday March 29 2021,Bingung
520,521,Johny,"Membalas : Pantau KPAL
TP?",11:11:03 AM,Monday March 29 2021,Bingung
521,522,ERSON S,Pantau KPAL,11:09:30 AM,Monday March 29 2021,Bingung
522,523,Anthony Ramli,Masi kurang mengerti tebus R W nya gmn untuk brms,10:48:05 AM,Monday March 29 2021,Bingung
523,524,Dane Fernando,"Ga da plan trading, ya beli PLAN aja ",10:45:22 AM,Monday March 29 2021,Bingung
524,525,Johny,"Membalas : https://www.cnbcindonesia.com/market/20210316115228-17-230456/lunasi-repo-trimegah-sekuritas-lepas-saham-cent-rp-398-m
Cent ini rumournya dibeli Digital colony",10:43:07 AM,Monday March 29 2021,Bingung
525,526,Al Blenk,"Membalas : ANTM saham pertama yg saya latihan untuk trading.. itu saham cocoknya 200 poin TP sekali 200 poin TP sekali.. jgn krn mau TP byk
Wkwk bner om.,ANTM dan TINS satu family.,xlo abis rally 150-200 point loyo dah
Emg pas buat celap celup  ",10:13:26 AM,Monday March 29 2021,Bingung
526,527,Fajar Oktavaria,"permintaan saya mudah, jangan mampir ke cent ataupun wiim ya udah gitu aja",10:13:23 AM,Monday March 29 2021,Bingung
527,528,Jafar Sim,"Bbri deviden rp. 98.9 eeuuyyy
Ini adalah foto",10:12:37 AM,Monday March 29 2021,Bingung
528,529,DOMESTIK SELL PENYEBAB IHSG BAKAL KE 5900(JANGAN CL & KSH BANDAR 30MAR - 01 APRIL THE LAST SEROK,ANTM saham pertama yg saya latihan untuk trading.. itu saham cocoknya 200 poin TP sekali 200 poin TP sekali.. jgn krn mau TP byk2 ujung2ny jd investor dadakan.. kalau mau invest di antm yg bnr2 hold la jgn turun dikit panik,10:07:23 AM,Monday March 29 2021,Bingung
529,530,Fajar Suryo,"PGAS
Ini adalah foto",10:07:07 AM,Monday March 29 2021,Bingung
530,531,Bu Nana,"Membalas : ngakak bnr segitu byk saham antm mulu.. GJTL yg gitu maknyos ga ad yg mau lirik saham yg sangat sepi sendirian bebas di TP TP TP
Uda beli 870 ama 895 uda jual separo di 930",10:02:43 AM,Monday March 29 2021,Bingung
531,532,mrctha,"Membalas : Trader byk aturan bikin kita pusing sendr yg simple aja jgn main hati ama satu saham cukup setia ama istri
Hehehe",9:57:01 AM,Monday March 29 2021,Bingung
532,533,Johny,"Membalas : CENT RI kapan ya? Udah ada tanggal nya kah?
Belom ada tanggalnya, lagi dikerek tu, paling sebentar lagi keluar tanggal RI nya  ",9:56:45 AM,Monday March 29 2021,Bingung
533,534,Puspita Wardani,"Membalas : Trader byk aturan bikin kita pusing sendr yg simple aja jgn main hati ama satu saham cukup setia ama istri
Hahahha",9:56:39 AM,Monday March 29 2021,Bingung
534,535,Kaanz',"Membalas : Trader byk aturan bikin kita pusing sendr yg simple aja jgn main hati ama satu saham cukup setia ama istri
   , beberapa udah masuk list pak, calm aj ",9:56:37 AM,Monday March 29 2021,Bingung
535,536,Aho Lie,Trader byk aturan bikin kita pusing sendr yg simple aja jgn main hati ama satu saham cukup setia ama istri  ,9:55:56 AM,Monday March 29 2021,Bingung
536,537,Fajar Suryo,Engga kecolek juga 955 WIIM,9:55:34 AM,Monday March 29 2021,Bingung
537,538,Liem Peter,WIIM ciamik tenan,9:55:29 AM,Monday March 29 2021,Bingung
538,539,Jafar Sim,"Membalas : Blm krluar s abar
Gong xi gong xi, CENT nya kereeenn     ",9:51:01 AM,Monday March 29 2021,Bingung
539,540,DOMESTIK SELL PENYEBAB IHSG BAKAL KE 5900(JANGAN CL & KSH BANDAR 30MAR - 01 APRIL THE LAST SEROK,ngakak bnr segitu byk saham antm mulu.. GJTL yg gitu maknyos ga ad yg mau lirik saham yg sangat sepi sendirian bebas di TP TP TP      ,9:50:18 AM,Monday March 29 2021,Bingung
540,541,Aho Lie,"Membalas : CENT RI kapan ya? Udah ada tanggal nya kah?
Blm krluar s abar",9:49:23 AM,Monday March 29 2021,Bingung
541,542,Kaanz',"Membalas : Caution! CENT is the buyer for ISAT 4k tower, heard buying at around USD740mn. This is a very good pricing as we are expecting
CENT RI kapan ya? Udah ada tanggal nya kah?",9:48:52 AM,Monday March 29 2021,Bingung
542,543,Kirana L,"Membalas : Caution! CENT is the buyer for ISAT 4k tower, heard buying at around USD740mn. This is a very good pricing as we are expecting
No link hoax  ",9:48:48 AM,Monday March 29 2021,Bingung
543,544,DOMESTIK SELL PENYEBAB IHSG BAKAL KE 5900(JANGAN CL & KSH BANDAR 30MAR - 01 APRIL THE LAST SEROK,"Membalas : Ga punya pasangan om, sendirian dari dulu 
sudah TP gjtl ckkckckck",9:48:31 AM,Monday March 29 2021,Bingung
544,545,Johny,"Caution! 
CENT is the buyer for ISAT 4k tower, heard buying at around USD740mn. This is a very good pricing as we are expecting at around USD570-600mn tower sales value.

+ Positive for ISAT as it strengthens the balance sheet and ample of capital for future spectrum acquisition/capex

+ CENT announced their plan for RI, targeting to issue 34bn shares",9:47:59 AM,Monday March 29 2021,Bingung
545,546,Erich,"Membalas : delisting
gjtl jg? ikutin masa?",9:45:48 AM,Monday March 29 2021,Bingung
546,547,Kaanz',"Ritel : waduh turun ni, gimnaaa??? Cutloss lah, (habis di Cutlos langsung terbang).

Bandar : panik ga? Panik ga? Paniklah masa engga? ",9:43:52 AM,Monday March 29 2021,Bingung
547,548,Mamba Mentallity,"Membalas : CENT nya jgn lupa  
BO kayaknya",9:35:41 AM,Monday March 29 2021,Bingung
548,549,Go Jiu,"Berusaha mengakhiri fase downtrend, hr ini BRPT mencoba menembus level psikologis 1.000.

Recommendation: Spec BUY
Target Price I: 1.120
Target Price II: 1.225
Stop Loss: < 930

Disclaimer


Credit: @quantumresearch_idx
Ini adalah foto",9:34:47 AM,Monday March 29 2021,Bingung
549,550,Puspita Wardani,CENT nya jgn lupa  ,9:34:00 AM,Monday March 29 2021,Bingung
550,551,Chezy,"Membalas : wah, ayamnya pada terbang tememin si woodpecker
main gile",9:32:53 AM,Monday March 29 2021,Bingung
551,552,Puspita Wardani,ASSA terbang lg yuk  ,9:32:34 AM,Monday March 29 2021,Bingung
552,553,Andre Salim,set si HT tektokan trus pake KPIG,9:26:37 AM,Monday March 29 2021,Bingung
553,554,Mic,Wood jpfa main haka,9:25:50 AM,Monday March 29 2021,Bingung
554,555,Puspita Wardani,"Membalas : Essa ada isu apa
Harga amonia naik trs makanya ESSA ngegas tiap hr",9:14:39 AM,Monday March 29 2021,Bingung
555,556,Imanuel Tito Sirait,Essa ada isu apa,9:13:57 AM,Monday March 29 2021,Bingung
556,557,Kaanz',"Membalas : Dmmx naik tapi tidak dengan volume besar, berarti pola htf nya gagal ya?     
Minggu ini harus breakout kalo tidak bisa berarti pola HTF gaga  ",9:11:36 AM,Monday March 29 2021,Bingung
557,558,Jafar Sim,"Dmmx naik tapi tidak dengan volume besar, berarti pola htf nya gagal ya?     ",9:10:43 AM,Monday March 29 2021,Bingung
558,559,Mas Bro,BRMS -12.9%   ,9:07:34 AM,Monday March 29 2021,Bingung
559,560,Aprilio Perkasa Manganang,Arakan Pure ndar:rocket::rocket:,9:05:18 AM,Monday March 29 2021,Bingung
560,561,DOMESTIK SELL PENYEBAB IHSG BAKAL KE 5900(JANGAN CL & KSH BANDAR 30MAR - 01 APRIL THE LAST SEROK,"Semakin ramai antm..
Kemarin semakin rame fear antm cut cut.. besokny naik drastis.

Ini semakin rame pompom naik2.. tanda2....... sudahlah smg yg baik2 saja.. waspada y guys krn bandar lg mantau nih  ",8:58:37 AM,Monday March 29 2021,Bingung
561,562,Kirana L,"Pagi pure  
",8:56:56 AM,Monday March 29 2021,Bingung
562,563,rahmad,"Membalas : Sarapan pagi PURE :rocket:
:airplane::airplane::airplane:  ",8:56:25 AM,Monday March 29 2021,Bingung
563,564,Mbah Bedjo,"Membalas : Sarapan pagi PURE :rocket:
Nyangkut diberapa pak",8:55:47 AM,Monday March 29 2021,Bingung
564,565,Aprilio Perkasa Manganang,"Membalas : Sarapan pagi PURE :rocket:
Pure :rocket::rocket:",8:55:31 AM,Monday March 29 2021,Bingung
565,566,Bambang Sudarso,Sarapan pagi PURE :rocket:,8:53:31 AM,Monday March 29 2021,Bingung
566,567,Nanang Eko,"Membalas : Mohon info bapak /bu BANK kapan di buka ya  
Masih lama lg pak",8:51:51 AM,Monday March 29 2021,Bingung
567,568,Yohanes Permadi,Mohon info bapak /bu BANK kapan di buka ya  ,8:46:28 AM,Monday March 29 2021,Bingung
568,569,Rays_Man,"sejak kejatuhan awal maret, sampai saat ini msh sideways.. akankah base 1 bln ini akan jebol ke bawah, ataukah ada saatnya dlm waktu dekat bisa breakout ke atas lagi... 
mari kita nantikan bersama  
Ini adalah foto",8:34:49 AM,Monday March 29 2021,Bingung
569,570,Santi~,"Membalas : wah.. sampe sini juga
:tada::tada::tada::tada:",8:32:42 AM,Monday March 29 2021,Bingung
570,571,Kaanz',"Membalas : wah.. sampe sini juga
  ",8:29:15 AM,Monday March 29 2021,Bingung
571,572,Dian,"Membalas : Photo
wah.. sampe sini juga",8:28:57 AM,Monday March 29 2021,Bingung
572,573,Eds,"Membalas : BBTN rebound ga si hrusnya gais?
Kemungkinan iya",8:21:57 AM,Monday March 29 2021,Bingung
573,574,rey,BBTN rebound ga si hrusnya gais?,8:17:39 AM,Monday March 29 2021,Bingung
574,575,Diana ajaaa:rocket::rocket::rocket:,"Membalas : Hi pak HM and frds, izin share my setup: I.Trade Plan. General: - Carilah yang Uptrend! (Minimal range trading - never downtrend
   ",7:39:41 AM,Monday March 29 2021,Bingung
575,576,Andrew,"Membalas : Ada yg tau kenapa bbca downtrend ? Kira2 suport terdekat dmn ya?
Bantu jawab 
Support terdekat itu 31,000 - 30,600
Cmiiw",7:38:09 AM,Monday March 29 2021,Bingung
576,577,Eriant Yosua,Ada yg tau kenapa bbca downtrend ? Kira2 suport terdekat dmn ya?,7:33:05 AM,Monday March 29 2021,Bingung
577,578,Alzur Zanni,Kwkwkwk sapa tau BEST punya lahan industri pak d terusan ZUES,7:12:12 AM,Monday March 29 2021,Bingung
578,579,Alzur Zanni,"Membalas : Photo
Kode BEST kah pak    ",7:10:03 AM,Monday March 29 2021,Bingung
579,580,Alzur Zanni,"Assalamualaikum selamat pagi semuanya. Semoga padq sehat selalu

Amin",7:08:44 AM,Monday March 29 2021,Bingung
580,581,M,Skt berarti lebih ke Wiim ya,6:56:54 AM,Monday March 29 2021,Bingung
581,582,M,"Membalas : https://ekonomi.bisnis.com/read/20210327/257/1373282/cukai-batal-naik-produsen-rokok-kretek-tangan-bernapas-lega#.YF63BZSm09Q.wh
Hmsp bagus ya pak billy karna cukai dibatalkan?",6:55:41 AM,Monday March 29 2021,Bingung
582,583,VIR136(VIVIE),"Good morning,

S&P 500 closes at a record, Dow jumps 450 points as stocks rally in the final minutes of trading

U.S. stocks climbed on Friday, finishing the volatile week on a high note as stocks benefiting from a successful economic reopening outperformed again.

Dow.......33073  +453.4   +1.39%
Nasdaq.13139  +161.1   +1.24%
S&P 500..3975  +65.02   +1.66%
 
FTSE...... .6741  +65.8     +0.99%
Dax........14749  +127.6   +0.87%
CAC........5989   +36.4      +0.61%

Nikkei...29177    +446.8    +1.56%
HSI........28336   +436.8    +1.57%
Shanghai .3418  +54.7      +1.63%
ST Times..3160  +19.08   +0.61%

IDX.....6195.56  +72.69    +1.19%
LQ45.....938.83 +14.16    +1.53%

JAKMIND...1040.20    +22.32   +2.19%
JAKCONS....1708.84  +5.52      +0.32%
JAKTRADE...861.00    +9.16      +1.07%
JAKBIND.....973.52     +3.32      +0.34%
JAKAGRI...1463.00     +22.08   +1.53%
JAKFIN.. ....1436.84   +17.49    +1.23%
JAKPROP......380.24   +5.32      +1.42%
JAKINFR...1067.07     +14.95    +1.42%
JAKMANU..1300.44   +7.89      +0.61%   
JAKMINE....1856.20   +0.23      +0.24%
 
*Indo10Yr.6.8610    -0.0075    -0.11%*
*ICBI...308.2460     +0.0566    +0.02%*
US10Yr....1.6600    +0.0480    +2.85%
*VIX...........18.86    -0.95          -4.80% *
  
USDIndx .....92.7660  -0.1120   -0.12%
Como Indx...187.73   +3.38      +1.83%
(Core Commodity CRB)
BCOMIN..... .145.81   +3.06      +2.14%

IndoCDS.....86.366     -0.545     -0.627%
 (5-yr INOCD5)  
 
*IDR.....14415.50  -9.00        -0.06%*
*Jisdor....14446    -18            -0.12%*


Euro.........1.1794  +0.0025   +0.21%

*TLKM........24.28    +0.61       +2.58%*
(3424)
*EIDO..........23.03    +0.68       +3.04%*
EEM...........53.27    +1.35        +2.60%

*Oil............60.97    +2.41      +4.12%*
Gold ......1734.70    +7.40       +0.43%
Timah....25175.00  +190.00  +0.76%
Nickel...16392.50   +220.00  +1.36%
 
Coal price.....95.40  -0.30        -0.31%
(Apr/Newcastle) 
Coal price.....90.70  -0.95       -1.04%
(May/Newcastle)
Coal price.....70.90  +0.65      +0.93%
(Apr/Rotterdam) 
Coal price.....70.85  +0.75      +1.07%
(May/ Rotterdam)
 
*CPO(Jun)....3695    -174       -4.72%*
(Source: bursamalaysia.com)             
Corn...........552.50  +6.00     +1.10%
SoybeanOil...52.48  -2.50      -4.55%
Wheat....... 613.25  +0.75     +0.12%

Wood pulp.5700.50  -62.50   -1.08% 

( *DE*/ *Phintraco(AT)*  29-03-21)
    
*****",6:54:38 AM,Monday March 29 2021,Bingung
583,584,Rocky Thohir,"Membalas : Wah sabotase ?
Pure bencana",2:28:40 AM,Monday March 29 2021,Bingung
